,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
921,Tata Indica Vista,Tata,2013,"1,16,589 km",Diesel,Manual,"EMI ₹9,773/m*",₹1.10 lakh
922,BMW X1,BMW,2011,"1,68,669 km",Diesel,Auto,"EMI ₹9,773/m*",₹3.59 lakh
923,Maruti IGNIS,Maruti,2018,"41,297 km",Petrol,Manual,"EMI ₹6,267/m*",₹3.55 lakh
924,Maruti Vitara Brezza,Maruti,2017,"2,12,647 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
925,Hyundai Verna,Hyundai,2014,"1,17,264 km",Petrol,Manual,"EMI ₹12,788/m*",₹3.85 lakh
926,Maruti Ritz,Maruti,2011,"2,23,952 km",Diesel,Manual,"EMI ₹12,788/m*",₹1.60 lakh
927,Ford Figo,Ford,2011,"92,120 km",Petrol,Manual,"EMI ₹12,788/m*",₹1.07 lakh
928,Honda Jazz,Honda,2015,"90,512 km",Petrol,Manual,"EMI ₹8,901/m*",₹3.38 lakh
929,Maruti Dzire,Maruti,2018,"68,418 km",Petrol,Manual,"EMI ₹9,144/m*",₹5.18 lakh
930,Renault Kwid,Renault,2020,"18,217 km",Petrol,Auto,"EMI ₹6,178/m*",₹3.50 lakh
931,Maruti XL6,Maruti,2023,"1,10,934 km",Petrol,Manual,"EMI ₹20,047/m*",₹9.22 lakh
932,Tata Indica Vista,Tata,2011,"78,268 km",Diesel,Manual,"EMI ₹20,047/m*",₹1.30 lakh
933,Hyundai i10,Hyundai,2011,"41,578 km",Petrol,Manual,"EMI ₹20,047/m*",₹1.10 lakh
934,Hyundai Grand i10,Hyundai,2019,"18,399 km",Petrol,Manual,"EMI ₹8,473/m*",₹4.80 lakh
935,Maruti Eeco,Maruti,2012,"1,28,520 km",Petrol,Manual,"EMI ₹17,770/m*",₹2.00 lakh
936,Hyundai AURA,Hyundai,2022,"32,916 km",Petrol,Manual,"EMI ₹10,909/m*",₹6.18 lakh
937,Fiat Punto EVO,Fiat,2014,"26,040 km",Petrol,Manual,"EMI ₹8,204/m*",₹2.47 lakh
938,Tata Indica Vista,Tata,2011,"86,306 km",Diesel,Manual,"EMI ₹8,204/m*",₹1.30 lakh
939,Hyundai i20,Hyundai,2011,"1,11,031 km",Petrol,Manual,"EMI ₹8,204/m*",₹1.51 lakh
940,Landrover Freelander 2,Landrover,2013,"1,22,307 km",Diesel,Auto,"EMI ₹78,483/m*",₹8.88 lakh
941,Fiat Grand Punto,Fiat,2013,"1,33,712 km",Diesel,Manual,"EMI ₹13,238/m*",₹1.49 lakh
942,Hyundai Grand i10,Hyundai,2015,"45,810 km",Petrol,Manual,"EMI ₹8,111/m*",₹3.08 lakh
943,Maruti Baleno,Maruti,2018,"77,880 km",Petrol,Manual,"EMI ₹8,209/m*",₹4.65 lakh
944,Hyundai NEW SANTRO,Hyundai,2022,"47,114 km",Petrol,Manual,"EMI ₹8,932/m*",₹5.06 lakh
945,Mahindra XUV700,Mahindra,2022,"82,535 km",Diesel,Auto,"EMI ₹33,714/m*",₹19.69 lakh
946,Maruti Dzire,Maruti,2025,"3,627 km",Petrol,Manual,"EMI ₹13,487/m*",₹7.64 lakh
947,Tata Harrier,Tata,2021,"82,965 km",Diesel,Manual,"EMI ₹18,509/m*",₹10.81 lakh
948,Hyundai Elite i20,Hyundai,2018,"43,349 km",Petrol,Manual,"EMI ₹8,720/m*",₹4.94 lakh
949,Hyundai i20,Hyundai,2014,"65,602 km",Diesel,Manual,"EMI ₹19,027/m*",₹4.04 lakh
950,Hyundai i20,Hyundai,2012,"30,661 km",Petrol,Manual,"EMI ₹20,346/m*",₹2.29 lakh
951,Maruti Wagon R 1.0,Maruti,2018,"1,24,730 km",Petrol,Manual,"EMI ₹7,229/m*",₹3.25 lakh
952,Hyundai Verna,Hyundai,2013,"1,11,546 km",Diesel,Manual,"EMI ₹29,498/m*",₹3.32 lakh
953,Honda City,Honda,2014,"1,54,591 km",Diesel,Manual,"EMI ₹20,948/m*",₹4.45 lakh
954,Maruti Swift Dzire,Maruti,2015,"1,24,976 km",Petrol,Manual,"EMI ₹8,163/m*",₹3.10 lakh
955,Maruti S PRESSO,Maruti,2021,"73,043 km",Petrol,Manual,"EMI ₹6,249/m*",₹3.54 lakh
956,Tata Indica Vista,Tata,2011,"77,814 km",Diesel,Manual,"EMI ₹6,249/m*",₹1.57 lakh
957,MG HECTOR,MG,2020,"43,131 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
958,Maruti Alto K10,Maruti,2012,"3,00,033 km",Petrol,Manual,"EMI ₹10,395/m*",₹1.17 lakh
959,Toyota Innova,Toyota,2014,"92,814 km",Diesel,Manual,"EMI ₹39,617/m*",₹8.50 lakh
960,Maruti A Star,Maruti,2011,"1,12,015 km",Petrol,Manual,"EMI ₹39,617/m*",₹1.28 lakh
961,Hyundai Grand i10,Hyundai,2015,"91,031 km",Petrol,Manual,"EMI ₹8,558/m*",₹3.25 lakh
962,Tata Tiago,Tata,2023,"15,295 km",Petrol,Auto,"EMI ₹11,315/m*",₹6.41 lakh
963,BMW 3 Series,BMW,2013,"1,43,967 km",Diesel,Auto,"EMI ₹75,124/m*",₹8.50 lakh
964,Maruti Baleno,Maruti,2024,"41,375 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
965,Tata NEXON,Tata,2021,"24,878 km",Petrol,Manual,"EMI ₹13,575/m*",₹7.69 lakh
966,Maruti Zen Estilo,Maruti,2011,"1,02,057 km",Petrol,Manual,"EMI ₹13,575/m*",₹1.09 lakh
967,Hyundai Grand i10,Hyundai,2017,"63,913 km",Petrol,Auto,"EMI ₹9,384/m*",₹4.80 lakh
968,Tata Safari,Tata,2011,"3,52,548 km",Diesel,Manual,"EMI ₹9,384/m*",₹1.84 lakh
969,Maruti Baleno,Maruti,2021,"83,458 km",Petrol,Manual,"EMI ₹10,468/m*",₹5.93 lakh
970,Hyundai AURA,Hyundai,2022,"43,226 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
971,Honda City,Honda,2015,"78,340 km",Petrol,Auto,"EMI ₹13,088/m*",₹4.97 lakh
972,Hyundai Grand i10,Hyundai,2018,"1,25,051 km",Petrol,Manual,"EMI ₹8,764/m*",₹3.94 lakh
973,Tata Tiago,Tata,2022,"16,771 km",Petrol,Manual,"EMI ₹10,027/m*",₹5.68 lakh
974,Maruti Ciaz,Maruti,2015,"1,19,025 km",Petrol,Manual,"EMI ₹11,587/m*",₹4.40 lakh
975,Tata NEXON EV,Tata,2022,"77,446 km",Electric,Auto,"EMI ₹12,516/m*",₹7.09 lakh
976,Maruti Ciaz,Maruti,2016,"2,51,013 km",Diesel,Manual,"EMI ₹10,323/m*",₹3.92 lakh
977,Maruti Baleno,Maruti,2016,"43,719 km",Petrol,Manual,"EMI ₹9,365/m*",₹4.21 lakh
978,Maruti Ciaz,Maruti,2016,"85,355 km",Petrol,Manual,"EMI ₹8,987/m*",₹4.04 lakh
979,Nissan Sunny,Nissan,2011,"17,863 km",Petrol,Manual,"EMI ₹8,987/m*",₹1.61 lakh
980,Volkswagen Polo,Volkswagen,2010,"1,32,889 km",Petrol,Manual,"EMI ₹8,987/m*",₹1.74 lakh
981,Tata NEXON,Tata,2021,"44,291 km",Petrol,Auto,"EMI ₹13,681/m*",₹7.75 lakh
982,Tata NEXON,Tata,2024,"5,430 km",Petrol,Manual,"EMI ₹23,629/m*",₹13.80 lakh
983,Renault Kiger,Renault,2022,"17,439 km",Petrol,Auto,"EMI ₹9,515/m*",₹5.39 lakh
984,Honda City,Honda,2021,"28,086 km",Petrol,Manual,"EMI ₹15,256/m*",₹8.91 lakh
985,Ford Ecosport,Ford,2013,"2,94,748 km",Diesel,Manual,"EMI ₹23,012/m*",₹2.59 lakh
986,Tata Indica Vista,Tata,2011,"1,08,494 km",Diesel,Manual,"EMI ₹23,012/m*",₹1.15 lakh
987,Honda Amaze,Honda,2019,"58,315 km",Petrol,Manual,"EMI ₹8,791/m*",₹4.98 lakh
988,Mahindra XUV700,Mahindra,2022,"50,114 km",Petrol,Manual,"EMI ₹22,396/m*",₹13.08 lakh
989,Maruti Alto,Maruti,2011,"75,087 km",Petrol,Manual,"EMI ₹22,396/m*",₹1.21 lakh
990,Honda City,Honda,2011,"64,777 km",Petrol,Auto,"EMI ₹22,396/m*",₹2.51 lakh
991,Hyundai Grand i10,Hyundai,2017,"40,085 km",Petrol,Auto,"EMI ₹8,798/m*",₹4.50 lakh
992,Hyundai NEW SANTRO,Hyundai,2022,"58,560 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
993,Mahindra Scorpio,Mahindra,2012,"1,37,828 km",Diesel,Manual,"EMI ₹8,826/m*",₹3.48 lakh
994,Mahindra XUV500,Mahindra,2012,"1,40,905 km",Diesel,Manual,"EMI ₹8,826/m*",₹3.52 lakh
995,Maruti Baleno,Maruti,2019,"67,633 km",Petrol,Manual,"EMI ₹8,120/m*",₹4.60 lakh
996,Maruti New Wagon-R,Maruti,2020,"1,16,238 km",Petrol,Manual,"EMI ₹7,964/m*",₹3.58 lakh
997,Tata Tiago,Tata,2019,"52,696 km",Petrol,Manual,"EMI ₹7,344/m*",₹4.16 lakh
998,Tata NEXON,Tata,2018,"82,987 km",Petrol,Auto,"EMI ₹10,239/m*",₹5.80 lakh
999,Tata Nano,Tata,2012,"64,765 km",Petrol,Manual,"EMI ₹5,953/m*",₹0.67 lakh
1000,Hyundai AURA,Hyundai,2021,"1,21,054 km",Petrol,Manual,"EMI ₹11,856/m*",₹5.33 lakh
1001,Maruti SX4,Maruti,2010,"1,12,484 km",Petrol,Manual,"EMI ₹11,856/m*",₹1.87 lakh
1002,BMW X1,BMW,2014,"85,258 km",Diesel,Auto,"EMI ₹36,435/m*",₹7.74 lakh
1003,Hyundai Verna,Hyundai,2014,"60,977 km",Petrol,Manual,"EMI ₹11,326/m*",₹3.41 lakh
1004,KIA SELTOS,KIA,2020,"1,17,498 km",Diesel,Manual,"EMI ₹19,133/m*",₹8.80 lakh
1005,Tata ALTROZ,Tata,2022,"53,509 km",Diesel,Manual,"EMI ₹13,081/m*",₹7.41 lakh
1006,Mahindra XUV500,Mahindra,2016,"1,06,951 km",Diesel,Auto,"EMI ₹18,249/m*",₹6.93 lakh
1007,Honda City,Honda,2014,"94,372 km",Petrol,Auto,"EMI ₹11,459/m*",₹3.45 lakh
1008,Maruti Ciaz,Maruti,2018,"1,20,337 km",Diesel,Manual,"EMI ₹11,678/m*",₹5.25 lakh
1009,Volkswagen Ameo,Volkswagen,2017,"1,05,831 km",Petrol,Manual,"EMI ₹8,297/m*",₹3.73 lakh
1010,Nissan Sunny,Nissan,2015,"54,433 km",Petrol,Auto,"EMI ₹8,225/m*",₹3.12 lakh
1011,Maruti Ertiga,Maruti,2019,"87,394 km",Petrol,Auto,"EMI ₹14,034/m*",₹7.95 lakh
1012,Tata ALTROZ,Tata,2022,"21,806 km",Petrol,Manual,"EMI ₹11,757/m*",₹6.66 lakh
1013,Maruti Baleno,Maruti,2020,"23,826 km",Petrol,Manual,"EMI ₹9,303/m*",₹5.27 lakh
1014,Skoda Laura,Skoda,2011,"93,291 km",Diesel,Auto,"EMI ₹9,303/m*",₹2.50 lakh
1015,Tata ALTROZ,Tata,2025,"26,864 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
1016,Hyundai Grand i10,Hyundai,2016,"39,198 km",Petrol,Manual,"EMI ₹6,851/m*",₹3.08 lakh
1017,Ford Figo,Ford,2010,"1,20,484 km",Petrol,Manual,"EMI ₹6,851/m*",₹0.99 lakh
1018,Jeep Compass,Jeep,2017,"1,48,163 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
1019,Honda Amaze,Honda,2019,"59,575 km",Petrol,Manual,"EMI ₹9,427/m*",₹5.34 lakh
1020,Maruti Alto K10,Maruti,2023,"2,953 km",Petrol,Manual,"EMI ₹7,785/m*",₹4.41 lakh
1021,Maruti XL6,Maruti,2024,"51,474 km",Petrol,Manual,"EMI ₹19,537/m*",₹11.41 lakh
1022,Maruti Swift,Maruti,2022,"27,719 km",Petrol,Manual,"EMI ₹12,110/m*",₹6.86 lakh
1023,Maruti Celerio X,Maruti,2018,"63,626 km",Petrol,Auto,"EMI ₹6,108/m*",₹3.46 lakh
1024,Honda City,Honda,2018,"41,578 km",Petrol,Auto,"EMI ₹12,728/m*",₹7.21 lakh
1025,Maruti Ciaz,Maruti,2016,"1,15,048 km",Diesel,Manual,"EMI ₹11,712/m*",₹4.45 lakh
1026,Hyundai Xcent,Hyundai,2014,"45,420 km",Petrol,Manual,"EMI ₹10,396/m*",₹3.13 lakh
1027,Ford Ecosport,Ford,2014,"99,999 km",Petrol,Auto,"EMI ₹10,629/m*",₹3.20 lakh
1028,Hyundai Elite i20,Hyundai,2017,"89,521 km",Petrol,Manual,"EMI ₹8,133/m*",₹4.16 lakh
1029,Volkswagen Polo,Volkswagen,2013,"1,83,794 km",Petrol,Manual,"EMI ₹12,380/m*",₹2.63 lakh
1030,Maruti Swift Dzire,Maruti,2014,"1,95,865 km",Diesel,Manual,"EMI ₹20,006/m*",₹4.25 lakh
1031,Maruti S PRESSO,Maruti,2019,"74,344 km",Petrol,Manual,"EMI ₹5,455/m*",₹3.09 lakh
1032,Skoda Rapid,Skoda,2019,"59,103 km",Petrol,Manual,"EMI ₹10,133/m*",₹5.74 lakh
1033,Hyundai VENUE,Hyundai,2019,"53,151 km",Petrol,Manual,"EMI ₹11,545/m*",₹6.54 lakh
1034,Honda Jazz,Honda,2017,"48,940 km",Petrol,Auto,"EMI ₹9,775/m*",₹5.00 lakh
1035,Ford Ecosport,Ford,2020,"1,47,478 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
1036,Ford Ecosport,Ford,2020,"42,214 km",Petrol,Manual,"EMI ₹12,622/m*",₹7.15 lakh
1037,Honda Amaze,Honda,2013,"1,28,966 km",Diesel,Manual,"EMI ₹22,568/m*",₹2.54 lakh
1038,Mahindra XUV500,Mahindra,2019,"62,239 km",Diesel,Manual,"EMI ₹16,129/m*",₹9.42 lakh
1039,Hyundai Creta,Hyundai,2016,"76,249 km",Petrol,Manual,"EMI ₹17,039/m*",₹7.66 lakh
1040,Volkswagen Polo,Volkswagen,2019,"1,09,470 km",Petrol,Auto,"EMI ₹15,972/m*",₹7.18 lakh
1041,KIA CARENS,KIA,2022,"58,268 km",Petrol,Manual,"EMI ₹20,170/m*",₹11.78 lakh
1042,Tata NEXON,Tata,2018,"85,186 km",Diesel,Manual,"EMI ₹11,750/m*",₹6.01 lakh
1043,Renault Scala,Renault,2012,"1,10,328 km",Diesel,Manual,"EMI ₹11,750/m*",₹2.41 lakh
1044,Maruti S Cross,Maruti,2021,"34,747 km",Petrol,Manual,"EMI ₹11,421/m*",₹6.47 lakh
1045,Skoda Octavia,Skoda,2015,"1,21,444 km",Petrol,Auto,"EMI ₹13,457/m*",₹5.11 lakh
1046,Honda Jazz,Honda,2016,"60,269 km",Petrol,Manual,"EMI ₹8,564/m*",₹3.85 lakh
1047,Maruti Ertiga,Maruti,2017,"67,772 km",Petrol,Manual,"EMI ₹14,663/m*",₹7.50 lakh
1048,Skoda Rapid,Skoda,2014,"78,416 km",Diesel,Manual,"EMI ₹11,768/m*",₹2.50 lakh
1049,Hyundai Verna,Hyundai,2011,"69,961 km",Petrol,Manual,"EMI ₹11,768/m*",₹2.79 lakh
1050,KIA SELTOS,KIA,2019,"59,423 km",Diesel,Manual,"EMI ₹17,379/m*",₹10.15 lakh
1051,KIA SELTOS,KIA,2023,"20,664 km",Diesel,Auto,"EMI ₹30,666/m*",₹17.91 lakh
1052,MG HECTOR,MG,2019,"89,225 km",Diesel,Manual,"EMI ₹15,325/m*",₹8.95 lakh
1053,Maruti Ertiga,Maruti,2015,"1,56,364 km",Petrol,Manual,"EMI ₹11,850/m*",₹4.50 lakh
1054,Honda City,Honda,2016,"83,826 km",Petrol,Manual,"EMI ₹10,522/m*",₹4.73 lakh
1055,Mahindra XUV500,Mahindra,2012,"1,29,794 km",Diesel,Manual,"EMI ₹10,522/m*",₹3.50 lakh
1056,Maruti Ciaz,Maruti,2018,"91,642 km",Petrol,Auto,"EMI ₹8,809/m*",₹4.99 lakh
1057,Maruti Ertiga,Maruti,2024,"29,423 km",Petrol,Manual,"EMI ₹18,167/m*",₹10.61 lakh
1058,Hyundai Elite i20,Hyundai,2017,"73,809 km",Petrol,Manual,"EMI ₹8,289/m*",₹4.24 lakh
1059,Ford Ecosport,Ford,2015,"80,499 km",Diesel,Manual,"EMI ₹11,658/m*",₹3.51 lakh
1060,Honda City,Honda,2015,"88,530 km",Petrol,Manual,"EMI ₹9,533/m*",₹3.62 lakh
1061,Skoda Rapid,Skoda,2015,"1,44,515 km",Diesel,Auto,"EMI ₹11,625/m*",₹3.50 lakh
1062,Maruti Ciaz,Maruti,2016,"89,808 km",Petrol,Manual,"EMI ₹9,654/m*",₹4.34 lakh
1063,Maruti Alto K10,Maruti,2011,"1,06,061 km",Petrol,Manual,"EMI ₹9,654/m*",₹1.22 lakh
1064,Maruti Celerio,Maruti,2017,"96,741 km",Petrol,Auto,"EMI ₹6,021/m*",₹3.08 lakh
1065,Maruti Celerio,Maruti,2016,"1,30,613 km",Petrol,Manual,"EMI ₹7,541/m*",₹3.39 lakh
1066,Tata NEXON,Tata,2024,"4,572 km",Petrol,Auto,"EMI ₹20,975/m*",₹12.25 lakh
1067,Honda City,Honda,2015,"25,133 km",Petrol,Manual,"EMI ₹12,456/m*",₹4.73 lakh
1068,Maruti Celerio,Maruti,2023,"15,629 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
1069,Maruti Baleno,Maruti,2019,"48,750 km",Petrol,Manual,"EMI ₹9,232/m*",₹5.23 lakh
1070,Honda City,Honda,2016,"1,04,843 km",Petrol,Auto,"EMI ₹12,457/m*",₹5.60 lakh
1071,Mahindra Thar,Mahindra,2022,"14,904 km",Petrol,Manual,"EMI ₹19,828/m*",₹11.58 lakh
1072,Hyundai i20,Hyundai,2013,"1,55,282 km",Diesel,Manual,"EMI ₹20,968/m*",₹2.36 lakh
1073,Hyundai Grand i10,Hyundai,2015,"36,916 km",Petrol,Manual,"EMI ₹9,243/m*",₹3.51 lakh
1074,Tata Tiago,Tata,2019,"33,910 km",Petrol,Auto,"EMI ₹7,061/m*",₹4.00 lakh
1075,MG HECTOR PLUS,MG,2020,"32,118 km",Petrol,Auto,"EMI ₹17,122/m*",₹10.00 lakh
1076,Maruti Baleno,Maruti,2020,"23,907 km",Petrol,Manual,"EMI ₹9,462/m*",₹5.36 lakh
1077,Force Motors TRAVELLER,Force,2016,"40,096 km",Diesel,Manual,"EMI ₹20,988/m*",₹7.97 lakh
1078,Maruti Ertiga,Maruti,2015,"1,95,927 km",Diesel,Manual,"EMI ₹19,929/m*",₹6.00 lakh
1079,Skoda Rapid,Skoda,2020,"55,145 km",Petrol,Manual,"EMI ₹9,638/m*",₹5.46 lakh
1080,Tata NEXON,Tata,2022,"49,777 km",Petrol,Auto,"EMI ₹13,787/m*",₹7.81 lakh
1081,Tata NEXON,Tata,2021,"23,000 km",Petrol,Manual,"EMI ₹12,886/m*",₹7.30 lakh
1082,Maruti Celerio,Maruti,2016,"24,538 km",Petrol,Auto,"EMI ₹7,897/m*",₹3.55 lakh
1083,Mahindra XUV500,Mahindra,2017,"1,47,850 km",Diesel,Manual,"EMI ₹15,838/m*",₹7.12 lakh
1084,Renault Duster,Renault,2017,"91,774 km",Petrol,Auto,"EMI ₹10,264/m*",₹5.25 lakh
1085,Maruti Ertiga,Maruti,2015,"1,10,293 km",Petrol,Manual,"EMI ₹14,352/m*",₹5.45 lakh
1086,Maruti XL6,Maruti,2023,"24,887 km",Petrol,Auto,"EMI ₹19,537/m*",₹11.41 lakh
1087,Maruti Wagon R 1.0,Maruti,2018,"1,45,987 km",Petrol,Manual,"EMI ₹7,786/m*",₹3.50 lakh
1088,Hyundai Grand i10,Hyundai,2019,"77,065 km",Petrol,Manual,"EMI ₹8,014/m*",₹4.54 lakh
1089,Maruti Ertiga,Maruti,2014,"1,73,771 km",Petrol,Manual,"EMI ₹14,448/m*",₹4.35 lakh
1090,Hyundai Grand i10,Hyundai,2016,"89,716 km",Petrol,Auto,"EMI ₹8,898/m*",₹4.00 lakh
1091,Honda Brio,Honda,2017,"1,13,191 km",Petrol,Manual,"EMI ₹7,452/m*",₹3.35 lakh
1092,Tata Tiago,Tata,2022,"55,995 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
1093,Skoda KUSHAQ,Skoda,2023,"52,157 km",Petrol,Manual,"EMI ₹16,592/m*",₹9.69 lakh
1094,Hyundai Creta,Hyundai,2015,"1,63,870 km",Diesel,Manual,"EMI ₹26,073/m*",₹7.85 lakh
1095,Maruti Celerio,Maruti,2016,"84,540 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.00 lakh
1096,Hyundai EXTER,Hyundai,2024,"20,926 km",Petrol,Manual,"EMI ₹13,646/m*",₹7.73 lakh
1097,Hyundai i20 Active,Hyundai,2016,"80,030 km",Petrol,Manual,"EMI ₹8,475/m*",₹3.81 lakh
1098,Maruti Ciaz,Maruti,2015,"1,14,356 km",Diesel,Manual,"EMI ₹13,983/m*",₹4.21 lakh
1099,Hyundai NEW SANTRO,Hyundai,2018,"1,53,125 km",Petrol,Manual,"EMI ₹7,229/m*",₹3.25 lakh
1100,Maruti New Wagon-R,Maruti,2019,"62,422 km",Petrol,Auto,"EMI ₹8,297/m*",₹4.70 lakh
1101,BMW 1 Series,BMW,2013,"79,962 km",Diesel,Auto,"EMI ₹53,309/m*",₹6.00 lakh
1102,Hyundai i20,Hyundai,2013,"53,464 km",Petrol,Manual,"EMI ₹14,922/m*",₹3.17 lakh
1103,Maruti Baleno,Maruti,2023,"20,682 km",Petrol,Auto,"EMI ₹12,869/m*",₹7.29 lakh
1104,Skoda Rapid,Skoda,2020,"52,195 km",Petrol,Manual,"EMI ₹9,532/m*",₹5.40 lakh
1105,Renault Duster,Renault,2014,"1,43,174 km",Diesel,Manual,"EMI ₹17,088/m*",₹3.63 lakh
1106,Maruti Ertiga,Maruti,2013,"1,19,192 km",Petrol,Manual,"EMI ₹21,654/m*",₹4.60 lakh
1107,Tata ALTROZ,Tata,2023,"68,473 km",Petrol,Manual,"EMI ₹12,851/m*",₹7.28 lakh
1108,Tata NEXON,Tata,2022,"75,918 km",Diesel,Manual,"EMI ₹16,592/m*",₹9.69 lakh
1109,Maruti New Wagon-R,Maruti,2022,"33,460 km",Petrol,Manual,"EMI ₹10,044/m*",₹5.69 lakh
1110,KIA SONET,KIA,2024,"1,440 km",Petrol,Manual,"EMI ₹16,027/m*",₹9.36 lakh
1111,Skoda SLAVIA,Skoda,2022,"43,103 km",Petrol,Auto,"EMI ₹21,934/m*",₹12.81 lakh
1112,Renault Duster,Renault,2018,"1,32,893 km",Diesel,Manual,"EMI ₹12,190/m*",₹5.48 lakh
1113,Hyundai GRAND I10 NIOS,Hyundai,2022,"21,445 km",Petrol,Auto,"EMI ₹12,198/m*",₹6.91 lakh
1114,Toyota Glanza,Toyota,2019,"33,916 km",Petrol,Manual,"EMI ₹10,556/m*",₹5.98 lakh
1115,Maruti New Wagon-R,Maruti,2019,"1,17,221 km",Petrol,Manual,"EMI ₹9,632/m*",₹4.33 lakh
1116,Maruti Baleno,Maruti,2017,"56,145 km",Petrol,Manual,"EMI ₹9,560/m*",₹4.89 lakh
1117,BMW X1,BMW,2012,"1,07,200 km",Diesel,Auto,"EMI ₹9,560/m*",₹4.60 lakh
1118,Tata TIGOR,Tata,2022,"31,178 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
1119,Maruti Celerio,Maruti,2018,"86,196 km",Petrol,Manual,"EMI ₹6,549/m*",₹3.71 lakh
1120,Ford Ecosport,Ford,2017,"43,144 km",Petrol,Manual,"EMI ₹9,756/m*",₹4.99 lakh
1121,Maruti Dzire,Maruti,2017,"77,185 km",Petrol,Auto,"EMI ₹9,189/m*",₹4.70 lakh
1122,Honda City,Honda,2017,"1,26,408 km",Petrol,Auto,"EMI ₹13,347/m*",₹6.00 lakh
1123,Maruti FRONX,Maruti,2025,"7,198 km",Petrol,Auto,"EMI ₹16,009/m*",₹9.35 lakh
1124,Renault Duster,Renault,2015,"56,508 km",Diesel,Manual,"EMI ₹14,614/m*",₹4.40 lakh
1125,Honda City,Honda,2019,"39,705 km",Petrol,Manual,"EMI ₹11,262/m*",₹6.38 lakh
1126,Maruti IGNIS,Maruti,2021,"58,543 km",Petrol,Manual,"EMI ₹7,697/m*",₹4.36 lakh
1127,Maruti Vitara Brezza,Maruti,2021,"84,864 km",Petrol,Manual,"EMI ₹13,063/m*",₹7.40 lakh
1128,Volkswagen TAIGUN,Volkswagen,2024,"27,401 km",Petrol,Manual,"EMI ₹16,403/m*",₹9.58 lakh
1129,Maruti IGNIS,Maruti,2017,"16,098 km",Petrol,Auto,"EMI ₹8,798/m*",₹4.50 lakh
1130,Maruti Baleno,Maruti,2023,"28,047 km",Petrol,Auto,"EMI ₹13,963/m*",₹7.91 lakh
1131,Maruti Alto,Maruti,2011,"1,19,403 km",Petrol,Manual,"EMI ₹13,963/m*",₹1.32 lakh
1132,Tata NEXON,Tata,2022,"61,581 km",Diesel,Auto,"EMI ₹18,509/m*",₹10.81 lakh
1133,KIA SONET,KIA,2022,"28,170 km",Diesel,Manual,"EMI ₹17,705/m*",₹10.34 lakh
1134,Hyundai VENUE,Hyundai,2019,"1,20,957 km",Petrol,Auto,"EMI ₹14,014/m*",₹6.30 lakh
1135,Mahindra Thar,Mahindra,2023,"26,941 km",Diesel,Manual,"EMI ₹23,629/m*",₹13.80 lakh
1136,Hyundai NEW I20,Hyundai,2022,"18,745 km",Petrol,Manual,"EMI ₹13,646/m*",₹7.73 lakh
1137,Honda City,Honda,2016,"84,747 km",Petrol,Manual,"EMI ₹10,121/m*",₹4.55 lakh
1138,Hyundai Creta,Hyundai,2021,"66,325 km",Diesel,Manual,"EMI ₹17,687/m*",₹10.33 lakh
1139,Hyundai Verna,Hyundai,2023,"64,386 km",Petrol,Manual,"EMI ₹20,033/m*",₹11.70 lakh
1140,Hyundai ALCAZAR,Hyundai,2022,"45,868 km",Petrol,Auto,"EMI ₹24,588/m*",₹14.36 lakh
1141,Tata Tiago,Tata,2024,"35,708 km",Petrol,Manual,"EMI ₹9,356/m*",₹5.30 lakh
1142,Mahindra Thar,Mahindra,2017,"44,684 km",Diesel,Manual,"EMI ₹12,702/m*",₹5.71 lakh
1143,Maruti New Wagon-R,Maruti,2023,"65,514 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
1144,Hyundai i20 Active,Hyundai,2015,"78,595 km",Petrol,Manual,"EMI ₹10,112/m*",₹3.84 lakh
1145,Maruti Vitara Brezza,Maruti,2020,"28,503 km",Petrol,Auto,"EMI ₹12,269/m*",₹6.95 lakh
1146,Hyundai VENUE,Hyundai,2021,"27,523 km",Petrol,Manual,"EMI ₹12,428/m*",₹7.04 lakh
1147,Honda Amaze,Honda,2020,"43,252 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
1148,Honda WR-V,Honda,2017,"1,10,339 km",Petrol,Manual,"EMI ₹10,611/m*",₹4.77 lakh
1149,Hyundai GRAND I10 NIOS,Hyundai,2021,"75,246 km",Petrol,Manual,"EMI ₹9,780/m*",₹5.54 lakh
1150,Tata Aria,Tata,2011,"84,245 km",Diesel,Manual,"EMI ₹9,780/m*",₹3.61 lakh
