,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
1188,Renault Duster,Renault,2018,"74,795 km",Diesel,Manual,"EMI ₹12,219/m*",₹6.25 lakh
1189,Tata NEXON,Tata,2022,"29,158 km",Petrol,Manual,"EMI ₹14,040/m*",₹8.20 lakh
1190,Toyota Etios,Toyota,2011,"95,787 km",Petrol,Manual,"EMI ₹14,040/m*",₹2.44 lakh
1191,Volkswagen Jetta,Volkswagen,2011,"1,22,338 km",Diesel,Auto,"EMI ₹14,040/m*",₹3.66 lakh
1192,Hyundai i10,Hyundai,2012,"58,149 km",Petrol,Manual,"EMI ₹23,655/m*",₹2.66 lakh
1193,Honda Jazz,Honda,2012,"46,109 km",Petrol,Manual,"EMI ₹27,987/m*",₹3.15 lakh
1194,Mahindra XUV500,Mahindra,2016,"1,15,199 km",Diesel,Auto,"EMI ₹26,569/m*",₹10.28 lakh
1195,Maruti Vitara Brezza,Maruti,2017,"54,848 km",Diesel,Manual,"EMI ₹16,394/m*",₹7.37 lakh
1196,Toyota Etios Liva,Toyota,2017,"73,743 km",Petrol,Manual,"EMI ₹9,540/m*",₹4.88 lakh
1197,Tata Tiago,Tata,2016,"74,955 km",Petrol,Manual,"EMI ₹7,318/m*",₹3.29 lakh
1198,Ford FREESTYLE,Ford,2018,"82,156 km",Diesel,Manual,"EMI ₹8,231/m*",₹4.21 lakh
1199,Hyundai Verna,Hyundai,2011,"89,321 km",Petrol,Auto,"EMI ₹8,231/m*",₹2.25 lakh
1200,Maruti Swift,Maruti,2018,"90,661 km",Diesel,Auto,"EMI ₹12,571/m*",₹6.43 lakh
1201,Renault Duster,Renault,2016,"53,962 km",Diesel,Manual,"EMI ₹15,537/m*",₹5.90 lakh
1202,Maruti OMNI E,Maruti,2014,"52,224 km",Petrol,Manual,"EMI ₹8,702/m*",₹2.62 lakh
1203,Tata NEXON,Tata,2024,"6,960 km",Petrol,Auto,"EMI ₹21,317/m*",₹12.45 lakh
1204,Honda City,Honda,2012,"91,897 km",Petrol,Manual,"EMI ₹32,341/m*",₹3.64 lakh
1205,Chevrolet Aveo,Chevrolet,2010,"1,25,066 km",Petrol,Manual,"EMI ₹32,341/m*",₹2.18 lakh
1206,Chevrolet Beat,Chevrolet,2013,"1,36,040 km",Petrol,Manual,"EMI ₹4,425/m*",₹0.94 lakh
1207,Mahindra XUV700,Mahindra,2022,"69,020 km",Diesel,Manual,"EMI ₹26,540/m*",₹15.50 lakh
1208,Fiat Grand Punto,Fiat,2011,"92,083 km",Diesel,Manual,"EMI ₹26,540/m*",₹1.20 lakh
1209,Maruti Swift,Maruti,2014,"29,638 km",Petrol,Manual,"EMI ₹10,031/m*",₹3.02 lakh
1210,Jeep Compass,Jeep,2019,"1,70,808 km",Diesel,Manual,"EMI ₹18,894/m*",₹8.69 lakh
1211,Mahindra XUV 3XO,Mahindra,2024,"5,531 km",Petrol,Manual,"EMI ₹18,818/m*",₹10.99 lakh
1212,Honda Amaze,Honda,2015,"1,20,060 km",Petrol,Manual,"EMI ₹9,033/m*",₹3.43 lakh
1213,Maruti Ritz,Maruti,2011,"39,763 km",Petrol,Manual,"EMI ₹9,033/m*",₹2.68 lakh
1214,Skoda Rapid,Skoda,2015,"1,85,788 km",Diesel,Manual,"EMI ₹9,964/m*",₹3.00 lakh
1215,Hyundai i20,Hyundai,2011,"54,207 km",Petrol,Manual,"EMI ₹9,964/m*",₹2.89 lakh
1216,Ford Ecosport,Ford,2014,"1,63,853 km",Diesel,Manual,"EMI ₹25,137/m*",₹5.34 lakh
1217,Tata Tiago,Tata,2018,"62,211 km",Petrol,Manual,"EMI ₹6,090/m*",₹3.45 lakh
1218,Renault TRIBER,Renault,2024,"35,716 km",Petrol,Manual,"EMI ₹11,351/m*",₹6.43 lakh
1219,Maruti XL6,Maruti,2023,"16,512 km",Petrol,Manual,"EMI ₹22,499/m*",₹13.14 lakh
1220,Honda Amaze,Honda,2018,"80,212 km",Petrol,Manual,"EMI ₹8,685/m*",₹4.92 lakh
1221,Hyundai i20,Hyundai,2012,"31,811 km",Petrol,Manual,"EMI ₹35,540/m*",₹4.00 lakh
1222,Renault Kwid,Renault,2017,"40,348 km",Petrol,Manual,"EMI ₹4,888/m*",₹2.50 lakh
1223,Hyundai GRAND I10 NIOS,Hyundai,2019,"33,685 km",Petrol,Manual,"EMI ₹9,091/m*",₹5.15 lakh
1224,Maruti Swift,Maruti,2018,"75,409 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
1225,Maruti Swift,Maruti,2018,"73,739 km",Petrol,Auto,"EMI ₹11,245/m*",₹6.37 lakh
1226,Hyundai Xcent,Hyundai,2014,"64,022 km",Petrol,Manual,"EMI ₹10,795/m*",₹3.25 lakh
1227,Renault TRIBER,Renault,2021,"30,892 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
1228,Maruti Celerio,Maruti,2018,"31,436 km",Petrol,Manual,"EMI ₹8,720/m*",₹4.94 lakh
1229,Hyundai i10,Hyundai,2013,"32,231 km",Petrol,Manual,"EMI ₹17,700/m*",₹3.76 lakh
1230,KIA CARENS,KIA,2022,"32,665 km",Petrol,Auto,"EMI ₹26,523/m*",₹15.49 lakh
1231,Toyota Etios Liva,Toyota,2011,"2,20,740 km",Diesel,Manual,"EMI ₹26,523/m*",₹2.68 lakh
1232,Maruti Baleno,Maruti,2022,"70,763 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
1233,Maruti New Wagon-R,Maruti,2019,"93,005 km",Petrol,Auto,"EMI ₹7,979/m*",₹4.52 lakh
1234,Hyundai i20,Hyundai,2012,"80,856 km",Diesel,Manual,"EMI ₹7,979/m*",₹4.10 lakh
1235,Hyundai Creta,Hyundai,2017,"1,28,534 km",Petrol,Manual,"EMI ₹15,393/m*",₹6.92 lakh
1236,Honda City,Honda,2013,"1,00,988 km",Petrol,Manual,"EMI ₹19,300/m*",₹4.10 lakh
1237,Honda City,Honda,2013,"1,23,572 km",Petrol,Manual,"EMI ₹18,170/m*",₹3.86 lakh
1238,Hyundai i10,Hyundai,2011,"38,345 km",Petrol,Manual,"EMI ₹18,170/m*",₹2.66 lakh
1239,KIA CARENS,KIA,2023,"34,507 km",Petrol,Manual,"EMI ₹21,300/m*",₹12.44 lakh
1240,Nissan Sunny,Nissan,2013,"1,19,127 km",Petrol,Manual,"EMI ₹10,356/m*",₹2.20 lakh
1241,Mahindra TUV300,Mahindra,2018,"1,03,021 km",Diesel,Manual,"EMI ₹13,970/m*",₹6.28 lakh
1242,Tata NEXON,Tata,2019,"83,476 km",Petrol,Auto,"EMI ₹11,916/m*",₹6.75 lakh
1243,Renault TRIBER,Renault,2021,"55,860 km",Petrol,Manual,"EMI ₹10,856/m*",₹6.15 lakh
1244,Maruti Baleno,Maruti,2018,"75,511 km",Petrol,Manual,"EMI ₹7,185/m*",₹4.07 lakh
1245,Maruti Swift,Maruti,2014,"42,643 km",Petrol,Manual,"EMI ₹13,186/m*",₹3.97 lakh
1246,Hyundai i20,Hyundai,2010,"1,95,106 km",Petrol,Manual,"EMI ₹13,186/m*",₹2.00 lakh
1247,Maruti Baleno,Maruti,2022,"37,612 km",Petrol,Manual,"EMI ₹13,593/m*",₹7.70 lakh
1248,Maruti Swift Dzire,Maruti,2014,"73,581 km",Petrol,Manual,"EMI ₹15,810/m*",₹4.76 lakh
1249,Hyundai AURA,Hyundai,2020,"33,177 km",Petrol,Auto,"EMI ₹11,068/m*",₹6.27 lakh
1250,Honda City,Honda,2013,"87,381 km",Petrol,Manual,"EMI ₹17,794/m*",₹3.78 lakh
1251,Maruti Swift,Maruti,2015,"77,860 km",Petrol,Manual,"EMI ₹11,850/m*",₹4.50 lakh
1252,Hyundai i10,Hyundai,2011,"43,151 km",Petrol,Manual,"EMI ₹11,850/m*",₹2.30 lakh
1253,Maruti Wagon R 1.0,Maruti,2012,"73,685 km",Petrol,Manual,"EMI ₹16,170/m*",₹1.82 lakh
1254,Maruti Wagon R 1.0,Maruti,2016,"70,708 km",Petrol,Auto,"EMI ₹7,941/m*",₹3.57 lakh
1255,Mahindra XUV500,Mahindra,2016,"75,187 km",Diesel,Manual,"EMI ₹14,510/m*",₹5.51 lakh
1256,Chevrolet Spark,Chevrolet,2011,"67,539 km",Petrol,Manual,"EMI ₹14,510/m*",₹0.82 lakh
1257,Mahindra TUV300,Mahindra,2016,"66,845 km",Diesel,Manual,"EMI ₹13,825/m*",₹5.25 lakh
1258,Hyundai Elite i20,Hyundai,2016,"82,291 km",Petrol,Manual,"EMI ₹11,322/m*",₹5.09 lakh
1259,Ford Ecosport,Ford,2014,"97,097 km",Petrol,Auto,"EMI ₹12,156/m*",₹3.66 lakh
1260,Tata NEXON,Tata,2021,"19,779 km",Petrol,Manual,"EMI ₹13,804/m*",₹7.82 lakh
1261,Mahindra XUV500,Mahindra,2016,"1,22,313 km",Diesel,Auto,"EMI ₹18,434/m*",₹7.00 lakh
1262,Hyundai Verna,Hyundai,2011,"94,363 km",Petrol,Manual,"EMI ₹18,434/m*",₹2.74 lakh
1263,Hyundai Elite i20,Hyundai,2016,"70,161 km",Diesel,Manual,"EMI ₹15,142/m*",₹5.75 lakh
1264,Maruti Celerio,Maruti,2014,"61,208 km",Petrol,Auto,"EMI ₹9,865/m*",₹2.97 lakh
1265,Maruti Celerio,Maruti,2016,"71,337 km",Petrol,Auto,"EMI ₹9,676/m*",₹4.35 lakh
1266,Tata ALTROZ,Tata,2021,"7,074 km",Petrol,Manual,"EMI ₹11,845/m*",₹6.71 lakh
1267,Hyundai i10,Hyundai,2010,"51,285 km",Petrol,Manual,"EMI ₹11,845/m*",₹2.52 lakh
1268,Tata NEXON,Tata,2020,"54,349 km",Diesel,Manual,"EMI ₹14,554/m*",₹8.50 lakh
1269,Mahindra XUV500,Mahindra,2021,"1,60,010 km",Diesel,Manual,"EMI ₹23,786/m*",₹10.94 lakh
1270,Tata Safari,Tata,2021,"53,479 km",Diesel,Manual,"EMI ₹23,646/m*",₹13.81 lakh
1271,Maruti Baleno,Maruti,2017,"1,44,244 km",Petrol,Manual,"EMI ₹11,078/m*",₹4.98 lakh
1272,Hyundai Grand i10,Hyundai,2018,"56,260 km",Petrol,Auto,"EMI ₹9,744/m*",₹5.52 lakh
1273,Hyundai Creta,Hyundai,2018,"35,861 km",Petrol,Manual,"EMI ₹12,145/m*",₹6.88 lakh
1274,Tata NEXON,Tata,2018,"82,559 km",Petrol,Manual,"EMI ₹10,715/m*",₹6.07 lakh
1275,Maruti Swift,Maruti,2018,"38,130 km",Petrol,Auto,"EMI ₹9,621/m*",₹5.45 lakh
1276,Maruti Celerio,Maruti,2015,"47,576 km",Petrol,Auto,"EMI ₹9,349/m*",₹3.55 lakh
1277,Mahindra XUV500,Mahindra,2016,"1,11,089 km",Diesel,Manual,"EMI ₹16,511/m*",₹6.27 lakh
1278,Hyundai Eon,Hyundai,2011,"61,250 km",Petrol,Manual,"EMI ₹16,511/m*",₹1.62 lakh
1279,Maruti Alto K10,Maruti,2011,"47,659 km",Petrol,Manual,"EMI ₹16,511/m*",₹2.05 lakh
1280,Maruti Swift,Maruti,2015,"92,169 km",Diesel,Manual,"EMI ₹17,305/m*",₹5.21 lakh
1281,Maruti Swift,Maruti,2023,"38,728 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
1282,Maruti S PRESSO,Maruti,2020,"16,893 km",Petrol,Auto,"EMI ₹9,038/m*",₹5.12 lakh
1283,Volkswagen Vento,Volkswagen,2013,"1,49,000 km",Diesel,Manual,"EMI ₹22,212/m*",₹2.50 lakh
1284,Ford Fiesta Classic,Ford,2011,"1,30,275 km",Petrol,Manual,"EMI ₹22,212/m*",₹1.60 lakh
1285,Hyundai Verna,Hyundai,2013,"1,29,239 km",Petrol,Manual,"EMI ₹15,817/m*",₹3.36 lakh
1286,Renault Duster,Renault,2014,"96,789 km",Diesel,Manual,"EMI ₹22,360/m*",₹4.75 lakh
1287,Honda City,Honda,2010,"1,60,776 km",Petrol,Manual,"EMI ₹22,360/m*",₹2.29 lakh
1288,Skoda Rapid,Skoda,2015,"2,02,157 km",Diesel,Auto,"EMI ₹14,747/m*",₹4.44 lakh
1289,Hyundai i20,Hyundai,2014,"65,058 km",Petrol,Manual,"EMI ₹13,618/m*",₹4.10 lakh
1290,Tata Harrier,Tata,2020,"1,45,790 km",Diesel,Auto,"EMI ₹25,678/m*",₹11.81 lakh
1291,Maruti Ciaz,Maruti,2016,"57,593 km",Diesel,Manual,"EMI ₹12,640/m*",₹4.80 lakh
1292,Mahindra XUV500,Mahindra,2015,"84,397 km",Diesel,Manual,"EMI ₹19,929/m*",₹6.00 lakh
1293,Maruti Ertiga,Maruti,2021,"8,895 km",Petrol,Auto,"EMI ₹18,235/m*",₹10.65 lakh
1294,Maruti Ritz,Maruti,2014,"89,789 km",Petrol,Manual,"EMI ₹11,625/m*",₹3.50 lakh
1295,Tata Nano,Tata,2012,"82,342 km",Petrol,Manual,"EMI ₹6,042/m*",₹0.68 lakh
1296,Hyundai i10,Hyundai,2010,"81,267 km",Petrol,Manual,"EMI ₹6,042/m*",₹1.68 lakh
1297,Hyundai Creta,Hyundai,2016,"63,060 km",Petrol,Manual,"EMI ₹19,960/m*",₹9.18 lakh
1298,Toyota YARIS,Toyota,2021,"15,728 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
1299,Honda City,Honda,2015,"1,12,029 km",Petrol,Manual,"EMI ₹13,694/m*",₹5.20 lakh
1300,Hyundai Santro Xing,Hyundai,2011,"68,941 km",Petrol,Manual,"EMI ₹13,694/m*",₹1.91 lakh
1301,Maruti Baleno,Maruti,2021,"44,554 km",Petrol,Manual,"EMI ₹11,051/m*",₹6.26 lakh
1302,Volkswagen Passat,Volkswagen,2012,"1,00,001 km",Diesel,Auto,"EMI ₹11,051/m*",₹4.89 lakh
1303,Maruti SX4,Maruti,2013,"44,922 km",Petrol,Manual,"EMI ₹7,249/m*",₹1.54 lakh
1304,Fiat Grand Punto,Fiat,2013,"1,41,086 km",Diesel,Manual,"EMI ₹14,660/m*",₹1.65 lakh
1305,MG HECTOR PLUS,MG,2021,"60,339 km",Diesel,Manual,"EMI ₹18,835/m*",₹11.00 lakh
1306,Maruti Swift,Maruti,2023,"35,764 km",Petrol,Manual,"EMI ₹13,928/m*",₹7.89 lakh
1307,Maruti Baleno,Maruti,2015,"26,962 km",Petrol,Auto,"EMI ₹13,167/m*",₹5.00 lakh
1308,Hyundai Elite i20,Hyundai,2020,"45,297 km",Petrol,Manual,"EMI ₹13,345/m*",₹7.56 lakh
1309,Hyundai i20,Hyundai,2010,"88,753 km",Petrol,Manual,"EMI ₹13,345/m*",₹1.20 lakh
1310,Hyundai Verna,Hyundai,2012,"1,34,855 km",Diesel,Manual,"EMI ₹13,345/m*",₹3.60 lakh
1311,Renault Duster,Renault,2012,"90,174 km",Diesel,Manual,"EMI ₹13,345/m*",₹2.90 lakh
1312,Hyundai i20 Active,Hyundai,2015,"47,439 km",Petrol,Manual,"EMI ₹12,614/m*",₹4.79 lakh
1313,Mahindra XUV500,Mahindra,2012,"1,47,951 km",Diesel,Manual,"EMI ₹12,614/m*",₹3.79 lakh
1314,Maruti Swift,Maruti,2019,"52,112 km",Petrol,Manual,"EMI ₹9,815/m*",₹5.56 lakh
1315,Renault Kwid,Renault,2017,"33,742 km",Petrol,Manual,"EMI ₹6,021/m*",₹3.08 lakh
1316,Tata Tiago,Tata,2019,"27,630 km",Petrol,Auto,"EMI ₹8,279/m*",₹4.69 lakh
1317,KIA SONET,KIA,2023,"40,841 km",Petrol,Manual,"EMI ₹18,407/m*",₹10.75 lakh
1318,Hyundai i10,Hyundai,2011,"75,309 km",Petrol,Manual,"EMI ₹18,407/m*",₹2.17 lakh
1319,Maruti Dzire,Maruti,2017,"89,491 km",Petrol,Auto,"EMI ₹8,798/m*",₹4.50 lakh
1320,KIA CARENS,KIA,2023,"23,141 km",Petrol,Manual,"EMI ₹20,547/m*",₹12.00 lakh
1321,Renault Kwid,Renault,2017,"58,214 km",Petrol,Auto,"EMI ₹5,181/m*",₹2.65 lakh
1322,Mahindra XUV500,Mahindra,2018,"23,000 km",Diesel,Auto,"EMI ₹25,277/m*",₹13.28 lakh
1323,Hyundai Tucson,Hyundai,2017,"70,686 km",Diesel,Auto,"EMI ₹25,265/m*",₹11.62 lakh
1324,Hyundai VENUE,Hyundai,2021,"6,970 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
1325,Maruti Ertiga,Maruti,2014,"1,29,220 km",Diesel,Manual,"EMI ₹26,597/m*",₹5.65 lakh
1326,Honda Amaze,Honda,2016,"52,926 km",Petrol,Manual,"EMI ₹7,407/m*",₹3.33 lakh
1327,Honda City,Honda,2015,"52,176 km",Petrol,Auto,"EMI ₹13,167/m*",₹5.00 lakh
1328,Renault Duster,Renault,2017,"61,540 km",Petrol,Manual,"EMI ₹11,339/m*",₹5.80 lakh
1329,Hyundai i10,Hyundai,2013,"63,843 km",Petrol,Auto,"EMI ₹12,710/m*",₹2.70 lakh
1330,Hyundai Elite i20,Hyundai,2017,"1,45,769 km",Diesel,Manual,"EMI ₹10,321/m*",₹4.64 lakh
1331,Mahindra XUV500,Mahindra,2014,"1,37,724 km",Diesel,Manual,"EMI ₹27,067/m*",₹5.75 lakh
1332,Tata NEXON,Tata,2018,"58,452 km",Diesel,Manual,"EMI ₹14,467/m*",₹7.40 lakh
1333,Maruti Ritz,Maruti,2012,"66,309 km",Petrol,Manual,"EMI ₹26,655/m*",₹3.00 lakh
1334,Maruti Ritz,Maruti,2012,"68,618 km",Diesel,Manual,"EMI ₹26,655/m*",₹2.86 lakh
1335,Maruti Ritz,Maruti,2010,"1,82,198 km",Diesel,Manual,"EMI ₹26,655/m*",₹1.77 lakh
1336,Audi A3,Audi,2014,"1,10,187 km",Diesel,Auto,"EMI ₹48,239/m*",₹10.35 lakh
1337,Maruti Swift Dzire,Maruti,2014,"58,173 km",Petrol,Manual,"EMI ₹11,957/m*",₹3.60 lakh
1338,Maruti Swift,Maruti,2011,"1,10,781 km",Petrol,Manual,"EMI ₹11,957/m*",₹1.43 lakh
1339,Hyundai Verna,Hyundai,2014,"73,759 km",Diesel,Manual,"EMI ₹23,819/m*",₹5.06 lakh
1340,Maruti Swift,Maruti,2018,"1,21,289 km",Diesel,Auto,"EMI ₹12,902/m*",₹5.80 lakh
1341,Tata Zest,Tata,2015,"1,05,441 km",Petrol,Manual,"EMI ₹9,559/m*",₹3.63 lakh
1342,Mahindra TUV300,Mahindra,2016,"1,17,465 km",Diesel,Manual,"EMI ₹13,588/m*",₹5.16 lakh
1343,Hyundai i10,Hyundai,2010,"76,140 km",Petrol,Manual,"EMI ₹13,588/m*",₹1.44 lakh
1344,Maruti Grand Vitara,Maruti,2023,"48,882 km",Petrol,Manual,"EMI ₹20,119/m*",₹11.75 lakh
1345,Maruti Swift,Maruti,2013,"1,13,438 km",Petrol,Manual,"EMI ₹13,934/m*",₹2.96 lakh
1346,Fiat Grand Punto,Fiat,2011,"1,33,993 km",Diesel,Manual,"EMI ₹13,934/m*",₹1.64 lakh
1347,Maruti Ritz,Maruti,2011,"81,327 km",Petrol,Manual,"EMI ₹13,934/m*",₹2.37 lakh
1348,Tata Nano,Tata,2015,"16,437 km",Petrol,Auto,"EMI ₹5,767/m*",₹2.19 lakh
1349,Hyundai Grand i10,Hyundai,2017,"45,068 km",Petrol,Manual,"EMI ₹8,407/m*",₹4.30 lakh
1350,Hyundai i10,Hyundai,2011,"80,594 km",Petrol,Manual,"EMI ₹8,407/m*",₹1.89 lakh
1351,Ford Ecosport,Ford,2014,"75,493 km",Petrol,Manual,"EMI ₹13,983/m*",₹4.21 lakh
1352,Ford Classic,Ford,2012,"1,05,314 km",Diesel,Manual,"EMI ₹13,983/m*",₹1.60 lakh
1353,Hyundai Verna,Hyundai,2013,"80,749 km",Petrol,Auto,"EMI ₹21,701/m*",₹4.61 lakh
1354,Maruti Baleno,Maruti,2023,"28,946 km",Petrol,Auto,"EMI ₹13,893/m*",₹7.87 lakh
1355,Maruti Baleno,Maruti,2018,"32,438 km",Petrol,Manual,"EMI ₹11,015/m*",₹6.24 lakh
1356,Mahindra Bolero,Mahindra,2020,"1,38,905 km",Diesel,Manual,"EMI ₹17,459/m*",₹8.03 lakh
1357,Maruti Alto,Maruti,2011,"70,845 km",Petrol,Manual,"EMI ₹17,459/m*",₹1.40 lakh
1358,Hyundai NEW I20,Hyundai,2022,"33,463 km",Petrol,Manual,"EMI ₹13,681/m*",₹7.75 lakh
1359,Maruti Swift,Maruti,2019,"1,44,734 km",Diesel,Manual,"EMI ₹14,392/m*",₹6.47 lakh
1360,Maruti Ertiga,Maruti,2017,"38,085 km",Petrol,Manual,"EMI ₹16,598/m*",₹8.72 lakh
1361,Renault Kwid,Renault,2017,"64,262 km",Petrol,Auto,"EMI ₹5,474/m*",₹2.80 lakh
1362,Ford Figo,Ford,2010,"1,65,731 km",Diesel,Manual,"EMI ₹5,474/m*",₹0.78 lakh
1363,Renault Duster,Renault,2020,"29,751 km",Petrol,Manual,"EMI ₹16,403/m*",₹9.58 lakh
1364,Hyundai i10,Hyundai,2011,"81,947 km",Petrol,Manual,"EMI ₹16,403/m*",₹1.49 lakh
1365,Renault Duster,Renault,2015,"1,65,696 km",Diesel,Manual,"EMI ₹18,002/m*",₹5.42 lakh
1366,Mahindra Quanto,Mahindra,2013,"48,500 km",Diesel,Manual,"EMI ₹22,237/m*",₹2.50 lakh
1367,Maruti Swift Dzire,Maruti,2011,"1,63,432 km",Diesel,Manual,"EMI ₹22,237/m*",₹2.75 lakh
1368,Maruti Baleno,Maruti,2018,"78,765 km",Petrol,Manual,"EMI ₹7,396/m*",₹4.19 lakh
1369,Volkswagen Vento,Volkswagen,2012,"1,41,203 km",Diesel,Manual,"EMI ₹7,396/m*",₹2.50 lakh
1370,Hyundai Creta,Hyundai,2020,"69,416 km",Petrol,Manual,"EMI ₹20,547/m*",₹12.00 lakh
1371,Hyundai Elite i20,Hyundai,2018,"51,975 km",Petrol,Auto,"EMI ₹13,458/m*",₹6.05 lakh
1372,Mahindra XUV500,Mahindra,2015,"74,001 km",Diesel,Manual,"EMI ₹26,224/m*",₹8.01 lakh
1373,Mahindra Xylo,Mahindra,2018,"85,231 km",Diesel,Manual,"EMI ₹8,641/m*",₹4.42 lakh
1374,Hyundai NEW SANTRO,Hyundai,2019,"55,230 km",Petrol,Manual,"EMI ₹5,702/m*",₹3.23 lakh
1375,Hyundai VENUE,Hyundai,2020,"49,625 km",Petrol,Auto,"EMI ₹14,212/m*",₹8.30 lakh
1376,Fiat Grand Punto,Fiat,2012,"1,00,350 km",Diesel,Manual,"EMI ₹14,212/m*",₹1.37 lakh
1377,Hyundai i20,Hyundai,2013,"58,282 km",Petrol,Manual,"EMI ₹18,594/m*",₹3.95 lakh
1378,Tata NEXON,Tata,2021,"63,114 km",Petrol,Manual,"EMI ₹13,955/m*",₹8.15 lakh
1379,Renault TRIBER,Renault,2019,"90,336 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
1380,Volkswagen Ameo,Volkswagen,2017,"25,076 km",Petrol,Manual,"EMI ₹9,912/m*",₹5.07 lakh
1381,Hyundai i20,Hyundai,2013,"97,076 km",Diesel,Manual,"EMI ₹31,173/m*",₹3.51 lakh
1382,Hyundai Verna,Hyundai,2011,"87,474 km",Petrol,Manual,"EMI ₹31,173/m*",₹2.86 lakh
1383,Fiat Linea,Fiat,2010,"1,07,900 km",Petrol,Manual,"EMI ₹31,173/m*",₹1.63 lakh
1384,Maruti Swift,Maruti,2019,"45,000 km",Petrol,Manual,"EMI ₹11,898/m*",₹6.74 lakh
1385,Maruti Ertiga,Maruti,2014,"58,562 km",Petrol,Manual,"EMI ₹18,135/m*",₹5.46 lakh
1386,Hyundai AURA,Hyundai,2020,"85,288 km",Diesel,Auto,"EMI ₹9,903/m*",₹5.61 lakh
1387,Honda Jazz,Honda,2017,"84,684 km",Petrol,Manual,"EMI ₹8,407/m*",₹4.30 lakh
1388,Maruti Baleno,Maruti,2019,"52,829 km",Petrol,Manual,"EMI ₹11,227/m*",₹6.36 lakh
1389,Maruti Swift Dzire,Maruti,2012,"1,00,603 km",Petrol,Manual,"EMI ₹27,987/m*",₹3.15 lakh
1390,Ford Ecosport,Ford,2019,"65,933 km",Petrol,Manual,"EMI ₹13,970/m*",₹6.28 lakh
1391,Honda City,Honda,2013,"57,173 km",Petrol,Manual,"EMI ₹16,476/m*",₹3.50 lakh
1392,Hyundai Xcent,Hyundai,2015,"1,83,143 km",Petrol,Manual,"EMI ₹8,558/m*",₹3.25 lakh
1393,Mahindra Thar,Mahindra,2021,"55,524 km",Diesel,Manual,"EMI ₹21,609/m*",₹12.62 lakh
1394,Maruti Celerio,Maruti,2018,"99,189 km",Petrol,Manual,"EMI ₹7,732/m*",₹4.38 lakh
1395,Hyundai i10,Hyundai,2010,"59,081 km",Petrol,Auto,"EMI ₹7,732/m*",₹2.13 lakh
1396,Honda Brio,Honda,2015,"64,776 km",Petrol,Manual,"EMI ₹8,479/m*",₹3.22 lakh
1397,Renault Kiger,Renault,2022,"34,982 km",Petrol,Auto,"EMI ₹9,285/m*",₹5.26 lakh
1398,Maruti Baleno,Maruti,2021,"65,569 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
1399,Honda City,Honda,2015,"99,359 km",Petrol,Manual,"EMI ₹14,247/m*",₹5.41 lakh
1400,Honda City,Honda,2016,"58,584 km",Petrol,Manual,"EMI ₹12,702/m*",₹5.71 lakh
1401,Toyota Innova,Toyota,2015,"1,54,826 km",Diesel,Manual,"EMI ₹21,058/m*",₹6.34 lakh
1402,Hyundai Grand i10,Hyundai,2014,"50,364 km",Petrol,Manual,"EMI ₹11,625/m*",₹3.50 lakh
1403,Hyundai VENUE,Hyundai,2021,"15,471 km",Petrol,Auto,"EMI ₹16,078/m*",₹9.39 lakh
1404,Honda Jazz,Honda,2015,"46,167 km",Petrol,Auto,"EMI ₹11,824/m*",₹4.49 lakh
1405,Hyundai Elite i20,Hyundai,2020,"17,496 km",Petrol,Manual,"EMI ₹11,315/m*",₹6.41 lakh
1406,Honda Amaze,Honda,2018,"66,922 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
1407,Maruti XL6,Maruti,2022,"38,158 km",Petrol,Manual,"EMI ₹18,492/m*",₹10.80 lakh
1408,Mahindra XUV500,Mahindra,2014,"7,00,001 km",Diesel,Manual,"EMI ₹28,244/m*",₹6.00 lakh
1409,Mahindra XUV300,Mahindra,2021,"24,126 km",Petrol,Auto,"EMI ₹11,651/m*",₹6.60 lakh
1410,Tata TIGOR,Tata,2022,"98,701 km",Petrol,Manual,"EMI ₹8,809/m*",₹4.99 lakh
1411,Tata NEXON,Tata,2018,"84,741 km",Diesel,Manual,"EMI ₹12,981/m*",₹6.64 lakh
1412,Hyundai Elite i20,Hyundai,2016,"55,106 km",Petrol,Manual,"EMI ₹10,655/m*",₹4.79 lakh
1413,Hyundai Grand i10,Hyundai,2016,"33,015 km",Petrol,Manual,"EMI ₹10,010/m*",₹4.50 lakh
1414,Tata NEXON,Tata,2020,"43,793 km",Petrol,Auto,"EMI ₹12,039/m*",₹6.82 lakh
1415,Hyundai i20 Active,Hyundai,2017,"85,000 km",Petrol,Manual,"EMI ₹9,580/m*",₹4.90 lakh
1416,Maruti Wagon R 1.0,Maruti,2011,"1,52,559 km",Petrol,Manual,"EMI ₹9,580/m*",₹2.60 lakh
1417,Hyundai VENUE,Hyundai,2020,"57,478 km",Petrol,Manual,"EMI ₹14,725/m*",₹8.60 lakh
