,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
50,Maruti S PRESSO,Maruti,2019,"33,802 km",Petrol,Auto,"EMI ₹5,472/m*",₹3.10 lakh
51,Maruti Baleno,Maruti,2018,"49,808 km",Petrol,Manual,"EMI ₹7,414/m*",₹4.20 lakh
52,Honda WR-V,Honda,2020,"86,665 km",Diesel,Manual,"EMI ₹8,964/m*",₹5.08 lakh
53,Nissan MAGNITE,Nissan,2022,"18,531 km",Petrol,Auto,"EMI ₹10,833/m*",₹6.14 lakh
54,Hyundai Creta,Hyundai,2022,"73,081 km",Diesel,Manual,"EMI ₹17,858/m*",₹10.43 lakh
55,Tata Tiago,Tata,2024,"26,153 km",Petrol,Manual,"EMI ₹8,478/m*",₹4.80 lakh
56,Hyundai GRAND I10 NIOS,Hyundai,2023,"67,739 km",CNG,Manual,"EMI ₹9,886/m*",₹5.60 lakh
57,Honda WR-V,Honda,2018,"34,229 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
58,Tata NEXON,Tata,2021,"87,615 km",Petrol,Manual,"EMI ₹12,004/m*",₹6.80 lakh
59,Hyundai GRAND I10 NIOS,Hyundai,2022,"6,976 km",Petrol,Auto,"EMI ₹9,706/m*",₹5.50 lakh
60,Tata NEXON,Tata,2023,"12,845 km",Diesel,Manual,"EMI ₹17,465/m*",₹10.20 lakh
61,KIA SELTOS,KIA,2021,"70,395 km",Petrol,Manual,"EMI ₹17,670/m*",₹10.32 lakh
62,Honda WR-V,Honda,2017,"73,513 km",Diesel,Manual,"EMI ₹11,351/m*",₹5.10 lakh
63,Tata NEXON,Tata,2023,"16,636 km",Petrol,Manual,"EMI ₹18,939/m*",₹11.06 lakh
64,KIA SONET,KIA,2021,"60,670 km",Petrol,Manual,"EMI ₹13,484/m*",₹7.64 lakh
65,KIA SELTOS,KIA,2021,"71,330 km",Petrol,Auto,"EMI ₹20,119/m*",₹11.75 lakh
66,Maruti Baleno,Maruti,2023,"17,781 km",Petrol,Manual,"EMI ₹12,723/m*",₹7.21 lakh
67,Maruti Ritz,Maruti,2012,"67,191 km",Petrol,Manual,"EMI ₹10,428/m*",₹1.17 lakh
68,Tata Tiago,Tata,2019,"47,658 km",Petrol,Manual,"EMI ₹6,620/m*",₹3.75 lakh
69,Volkswagen TAIGUN,Volkswagen,2022,"59,704 km",Petrol,Manual,"EMI ₹14,936/m*",₹8.72 lakh
70,Maruti Eeco,Maruti,2022,"27,733 km",CNG,Manual,"EMI ₹7,728/m*",₹4.38 lakh
71,Maruti Ciaz,Maruti,2021,"46,882 km",Petrol,Manual,"EMI ₹11,199/m*",₹6.34 lakh
72,Maruti Alto 800,Maruti,2012,"28,705 km",Petrol,Manual,"EMI ₹13,772/m*",₹1.55 lakh
73,Hyundai Xcent,Hyundai,2014,"69,262 km",Petrol,Manual,"EMI ₹6,942/m*",₹2.09 lakh
74,Maruti Wagon R 1.0,Maruti,2013,"72,548 km",Petrol,Manual,"EMI ₹9,697/m*",₹2.06 lakh
75,Renault Duster,Renault,2015,"73,350 km",Diesel,Manual,"EMI ₹9,134/m*",₹2.75 lakh
76,Hyundai i10,Hyundai,2011,"40,198 km",Petrol,Manual,"EMI ₹9,134/m*",₹1.60 lakh
77,Hyundai i10,Hyundai,2011,"99,580 km",Petrol,Manual,"EMI ₹9,134/m*",₹0.94 lakh
78,Ford Ecosport,Ford,2020,"1,67,209 km",Diesel,Manual,"EMI ₹13,680/m*",₹6.15 lakh
79,Renault Kwid,Renault,2016,"49,405 km",Petrol,Manual,"EMI ₹3,248/m*",₹1.46 lakh
80,Mahindra Scorpio,Mahindra,2014,"2,05,700 km",Diesel,Manual,"EMI ₹12,239/m*",₹2.60 lakh
81,Renault Kwid,Renault,2016,"60,720 km",Petrol,Manual,"EMI ₹4,026/m*",₹1.81 lakh
82,Hyundai i20 Active,Hyundai,2018,"70,581 km",Diesel,Manual,"EMI ₹6,647/m*",₹3.40 lakh
83,Mahindra Kuv100,Mahindra,2016,"17,581 km",Diesel,Manual,"EMI ₹6,794/m*",₹2.58 lakh
84,Maruti Alto K10,Maruti,2017,"49,511 km",Petrol,Manual,"EMI ₹4,497/m*",₹2.30 lakh
85,Maruti Alto,Maruti,2011,"15,342 km",Petrol,Manual,"EMI ₹4,497/m*",₹0.94 lakh
86,Honda City,Honda,2014,"67,230 km",Petrol,Manual,"EMI ₹9,333/m*",₹2.81 lakh
87,Honda City,Honda,2013,"75,426 km",Petrol,Manual,"EMI ₹10,745/m*",₹2.28 lakh
88,Maruti Swift Dzire,Maruti,2013,"71,420 km",Diesel,Manual,"EMI ₹16,437/m*",₹1.85 lakh
89,Maruti Vitara Brezza,Maruti,2016,"85,841 km",Diesel,Manual,"EMI ₹16,538/m*",₹6.28 lakh
90,Datsun Go Plus,Datsun,2015,"51,775 km",Petrol,Manual,"EMI ₹4,503/m*",₹1.71 lakh
91,Tata Harrier,Tata,2024,"22,132 km",Diesel,Manual,"EMI ₹27,396/m*",₹16.00 lakh
92,Maruti Alto K10,Maruti,2012,"50,667 km",Petrol,Manual,"EMI ₹11,906/m*",₹1.34 lakh
93,Hyundai i10,Hyundai,2012,"79,571 km",Petrol,Manual,"EMI ₹9,063/m*",₹1.02 lakh
94,Tata TIGOR,Tata,2019,"57,732 km",Petrol,Manual,"EMI ₹6,708/m*",₹3.80 lakh
95,Maruti Dzire,Maruti,2020,"26,046 km",Petrol,Manual,"EMI ₹9,568/m*",₹5.42 lakh
96,Maruti FRONX,Maruti,2025,"5,860 km",Petrol,Manual,"EMI ₹12,233/m*",₹6.93 lakh
97,Maruti Wagon R 1.0,Maruti,2013,"1,40,827 km",Petrol,Manual,"EMI ₹8,426/m*",₹1.79 lakh
98,Tata NEXON,Tata,2021,"66,274 km",Petrol,Auto,"EMI ₹13,240/m*",₹7.50 lakh
99,Hyundai Eon,Hyundai,2015,"71,319 km",Petrol,Manual,"EMI ₹4,424/m*",₹1.68 lakh
100,Maruti Wagon R 1.0,Maruti,2018,"50,840 km",Petrol,Manual,"EMI ₹4,749/m*",₹2.69 lakh
101,CITROEN C3,CITROEN,2023,"24,928 km",Petrol,Manual,"EMI ₹11,615/m*",₹6.58 lakh
102,Maruti New Wagon-R,Maruti,2021,"44,699 km",Petrol,Manual,"EMI ₹9,021/m*",₹5.11 lakh
103,Tata NEXON,Tata,2022,"35,848 km",Petrol,Manual,"EMI ₹16,592/m*",₹9.69 lakh
104,Maruti IGNIS,Maruti,2018,"26,896 km",Petrol,Manual,"EMI ₹6,090/m*",₹3.45 lakh
105,Audi A6,Audi,2015,"89,219 km",Diesel,Auto,"EMI ₹32,739/m*",₹10.00 lakh
106,Ford Figo,Ford,2011,"81,934 km",Petrol,Manual,"EMI ₹32,739/m*",₹0.75 lakh
107,Maruti Dzire,Maruti,2018,"52,088 km",Petrol,Manual,"EMI ₹9,215/m*",₹5.22 lakh
108,Ford New Figo,Ford,2017,"1,05,351 km",Petrol,Manual,"EMI ₹4,849/m*",₹2.18 lakh
109,Hyundai i10,Hyundai,2012,"49,073 km",Petrol,Manual,"EMI ₹12,883/m*",₹1.45 lakh
110,Hyundai i20,Hyundai,2012,"17,199 km",Petrol,Manual,"EMI ₹17,770/m*",₹2.00 lakh
111,Maruti Swift,Maruti,2013,"65,873 km",Petrol,Manual,"EMI ₹11,533/m*",₹2.45 lakh
112,Maruti Alto 800,Maruti,2013,"24,413 km",Petrol,Manual,"EMI ₹7,908/m*",₹1.68 lakh
113,Maruti Dzire,Maruti,2018,"52,939 km",Diesel,Manual,"EMI ₹11,007/m*",₹5.63 lakh
114,Hyundai Verna,Hyundai,2018,"68,217 km",Petrol,Manual,"EMI ₹11,704/m*",₹6.63 lakh
115,Maruti Swift Dzire,Maruti,2016,"1,06,925 km",Petrol,Manual,"EMI ₹8,008/m*",₹3.60 lakh
116,Tata NEXON,Tata,2022,"75,563 km",Petrol,Auto,"EMI ₹14,109/m*",₹8.24 lakh
117,Toyota Innova Crysta,Toyota,2021,"1,11,502 km",Diesel,Auto,"EMI ₹36,962/m*",₹17.00 lakh
118,Maruti Vitara Brezza,Maruti,2016,"1,40,000 km",Diesel,Manual,"EMI ₹12,245/m*",₹4.65 lakh
119,Hyundai i20 Active,Hyundai,2017,"52,457 km",Petrol,Manual,"EMI ₹9,443/m*",₹4.83 lakh
120,Maruti Swift,Maruti,2011,"60,834 km",Petrol,Manual,"EMI ₹9,443/m*",₹1.30 lakh
121,Renault Kwid,Renault,2017,"16,650 km",Petrol,Manual,"EMI ₹4,614/m*",₹2.36 lakh
122,Maruti Swift,Maruti,2016,"86,757 km",Petrol,Manual,"EMI ₹7,274/m*",₹3.27 lakh
123,Honda BR-V,Honda,2016,"60,100 km",Diesel,Manual,"EMI ₹10,823/m*",₹4.11 lakh
124,Volkswagen Ameo,Volkswagen,2019,"60,801 km",Petrol,Manual,"EMI ₹6,143/m*",₹3.48 lakh
125,Hyundai GRAND I10 NIOS,Hyundai,2022,"67,745 km",Petrol,Manual,"EMI ₹11,033/m*",₹6.25 lakh
126,Maruti Dzire,Maruti,2020,"21,295 km",Petrol,Manual,"EMI ₹9,991/m*",₹5.66 lakh
127,Datsun Go Plus,Datsun,2016,"42,202 km",Petrol,Manual,"EMI ₹3,804/m*",₹1.71 lakh
128,Maruti Dzire,Maruti,2017,"56,157 km",Diesel,Manual,"EMI ₹7,786/m*",₹3.50 lakh
129,Maruti Swift Dzire,Maruti,2015,"1,45,550 km",Diesel,Manual,"EMI ₹10,396/m*",₹3.13 lakh
130,Tata TIGOR,Tata,2022,"37,283 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
131,Tata TIGOR,Tata,2022,"1,74,542 km",Petrol,Manual,"EMI ₹13,680/m*",₹6.15 lakh
132,Toyota Etios,Toyota,2011,"49,606 km",Petrol,Manual,"EMI ₹13,680/m*",₹1.67 lakh
133,Volkswagen Vento,Volkswagen,2012,"1,24,947 km",Diesel,Manual,"EMI ₹13,680/m*",₹1.48 lakh
134,Hyundai i20 Active,Hyundai,2017,"1,26,640 km",Petrol,Manual,"EMI ₹9,165/m*",₹4.12 lakh
135,Chevrolet Spark,Chevrolet,2013,"50,812 km",Petrol,Manual,"EMI ₹4,095/m*",₹0.87 lakh
136,Mahindra XUV500,Mahindra,2017,"37,063 km",Diesel,Manual,"EMI ₹16,092/m*",₹7.23 lakh
137,Mahindra XUV500,Mahindra,2014,"55,321 km",Diesel,Manual,"EMI ₹20,195/m*",₹4.29 lakh
138,Honda City,Honda,2016,"1,55,892 km",Petrol,Manual,"EMI ₹13,525/m*",₹6.08 lakh
139,Maruti Alto K10,Maruti,2010,"53,720 km",Petrol,Manual,"EMI ₹13,525/m*",₹1.19 lakh
140,Maruti Wagon R 1.0,Maruti,2011,"72,387 km",Petrol,Manual,"EMI ₹13,525/m*",₹1.36 lakh
141,Hyundai Santro Xing,Hyundai,2011,"22,150 km",Petrol,Manual,"EMI ₹13,525/m*",₹1.00 lakh
142,Maruti Swift Dzire,Maruti,2016,"1,32,491 km",Petrol,Manual,"EMI ₹7,299/m*",₹3.28 lakh
143,Renault Duster,Renault,2015,"59,926 km",Diesel,Manual,"EMI ₹9,964/m*",₹3.00 lakh
144,Mahindra XUV500,Mahindra,2014,"1,24,383 km",Diesel,Manual,"EMI ₹18,829/m*",₹4.00 lakh
145,Hyundai i10,Hyundai,2011,"24,400 km",Petrol,Manual,"EMI ₹18,829/m*",₹1.36 lakh
146,Hyundai Elite i20,Hyundai,2019,"39,242 km",Petrol,Manual,"EMI ₹7,132/m*",₹4.04 lakh
147,Maruti Dzire,Maruti,2019,"1,58,519 km",Diesel,Manual,"EMI ₹10,989/m*",₹4.94 lakh
148,Maruti Swift Dzire,Maruti,2011,"42,155 km",Petrol,Manual,"EMI ₹10,989/m*",₹1.73 lakh
149,Maruti Wagon R 1.0,Maruti,2011,"65,926 km",Petrol,Manual,"EMI ₹10,989/m*",₹1.31 lakh
