car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Mahindra XUV700,Mahindra,2023,11038,Diesel,Manual,27601,1612000.0
Tata NEXON,Tata,2022,5901,Petrol,Manual,15479,903999.9999999999
Tata NEXON,Tata,2022,31239,Petrol,Manual,15838,925000.0
Hyundai i20,Hyundai,2011,176529,Petrol,Manual,15838,200000.0
Hyundai Grand i10,Hyundai,2014,33337,Petrol,Auto,15411,463999.99999999994
Hyundai Grand i10,Hyundai,2014,77872,Petrol,Auto,13286,400000.0
Skoda SLAVIA,Skoda,2023,6562,Petrol,Manual,22482,1313000.0
Ssangyong Rexton,Ssangyong,2013,121724,Diesel,Auto,19724,222000.00000000003
Maruti Ertiga,Maruti,2020,26139,Petrol,Auto,16848,984000.0
Hyundai Creta,Hyundai,2021,39268,Petrol,Auto,24828,1450000.0
Volkswagen Polo,Volkswagen,2014,70428,Petrol,Manual,13618,409999.99999999994
Maruti Alto 800,Maruti,2013,88335,Petrol,Manual,10968,233000.0
Renault Duster,Renault,2015,90551,Diesel,Manual,7008,211000.0
Honda Jazz,Honda,2015,93691,Petrol,Manual,8901,338000.0
Hyundai Elite i20,Hyundai,2017,13517,Petrol,Manual,7253,371000.0
Hyundai NEW I20,Hyundai,2021,83623,Diesel,Manual,12092,685000.0
Datsun Go Plus,Datsun,2015,49434,Petrol,Manual,6346,241000.0
Maruti Baleno,Maruti,2016,78904,Petrol,Manual,6896,310000.0
Maruti JIMNY,Maruti,2023,30207,Petrol,Auto,18749,1095000.0
Maruti Ertiga,Maruti,2013,59591,Petrol,Manual,29044,617000.0
Volkswagen Polo,Volkswagen,2012,86991,Diesel,Manual,29044,215000.0
Nissan Terrano,Nissan,2015,62553,Diesel,Manual,14946,450000.0
Tata ALTROZ,Tata,2020,27506,Petrol,Manual,9780,554000.0
Maruti Alto K10,Maruti,2013,55626,Petrol,Manual,12286,261000.0
Maruti Grand Vitara,Maruti,2023,28233,Petrol,Manual,16866,985000.0
Tata NEXON,Tata,2024,8998,Petrol,Auto,18167,1061000.0
Hyundai Verna,Hyundai,2018,36270,Diesel,Manual,16046,843000.0
Renault Kwid,Renault,2016,95338,Petrol,Auto,6073,273000.0
Tata PUNCH,Tata,2021,22820,Petrol,Manual,13434,761000.0
Hyundai Eon,Hyundai,2015,83686,Petrol,Manual,4740,180000.0
Renault Duster,Renault,2016,63129,Diesel,Manual,17670,671000.0
Hyundai VENUE,Hyundai,2020,40397,Petrol,Manual,12886,730000.0
Tata ALTROZ,Tata,2022,8519,Petrol,Manual,10327,585000.0
Renault Duster,Renault,2020,48227,Petrol,Manual,12375,701000.0
Hyundai VENUE,Hyundai,2022,111976,Diesel,Manual,20677,951000.0
Maruti Ciaz,Maruti,2015,64318,Petrol,Manual,8875,337000.0
Hyundai Grand i10,Hyundai,2018,82064,Diesel,Manual,5376,275000.0
Hyundai Verna,Hyundai,2013,90457,Diesel,Manual,27010,304000.0
Chevrolet Beat,Chevrolet,2014,98096,Diesel,Manual,4566,97000.0
Maruti Swift Dzire,Maruti,2012,71235,Petrol,Manual,15815,178000.0
Ford Figo,Ford,2013,9458,Petrol,Manual,5602,119000.0
Ford Figo,Ford,2012,161580,Diesel,Manual,5602,199000.0
Audi A4,Audi,2017,55912,Petrol,Auto,29636,1557000.0
Volkswagen Polo,Volkswagen,2020,66321,Petrol,Manual,9374,531000.0
Hyundai Eon,Hyundai,2015,47359,Petrol,Manual,4345,165000.0
Honda Jazz,Honda,2016,59539,Petrol,Manual,7118,320000.0
Tata NEXON,Tata,2018,51806,Petrol,Manual,10592,600000.0
Mahindra XUV300,Mahindra,2020,81639,Diesel,Auto,14143,826000.0
Maruti BREZZA,Maruti,2022,10191,Petrol,Auto,16266,950000.0
Hyundai AURA,Hyundai,2021,49282,Petrol,Manual,10433,591000.0
Renault Kwid,Renault,2018,30076,Petrol,Auto,5949,337000.0
Maruti Alto K10,Maruti,2013,57933,Petrol,Manual,11543,245000.00000000003
Maruti Swift,Maruti,2012,50704,Diesel,Manual,11543,448000.00000000006
Hyundai i10,Hyundai,2014,102993,Petrol,Manual,7772,234000.0
MG HECTOR,MG,2021,48711,Petrol,Auto,24023,1403000.0
Tata NEXON,Tata,2020,81816,Diesel,Manual,11898,674000.0
KIA SONET,KIA,2022,34273,Petrol,Manual,14126,825000.0
Volkswagen Vento,Volkswagen,2011,87500,Petrol,Manual,14126,149000.0
Renault Kwid,Renault,2019,45297,Petrol,Manual,4431,250999.99999999997
Maruti Baleno,Maruti,2016,103797,Petrol,Manual,10299,463000.0
Renault Fluence,Renault,2011,95539,Petrol,Auto,10299,222000.00000000003
KIA SONET,KIA,2020,39376,Petrol,Manual,13749,802999.9999999999
Maruti Alto K10,Maruti,2018,52955,Petrol,Auto,6849,388000.0
Hyundai i10,Hyundai,2012,51010,Petrol,Manual,26655,300000.0
Hyundai Accent,Hyundai,2012,33687,Petrol,Manual,18125,204000.0
Maruti Alto 800,Maruti,2015,119823,Petrol,Manual,4608,175000.0
Tata Zest,Tata,2014,63221,Petrol,Manual,5281,159000.0
Maruti Alto 800,Maruti,2016,110876,Petrol,Manual,5227,235000.0
Hyundai i10,Hyundai,2012,117101,Petrol,Manual,22034,248000.0
Renault Kwid,Renault,2016,54129,Petrol,Manual,5450,245000.00000000003
Maruti Wagon R 1.0,Maruti,2016,69332,Petrol,Auto,5116,229999.99999999997
Tata NEXON,Tata,2020,23568,Petrol,Manual,9374,531000.0
Datsun Redi Go,Datsun,2018,132854,Petrol,Manual,5072,227999.99999999997
Maruti Eeco,Maruti,2024,24917,Petrol,Manual,10592,600000.0
Honda City,Honda,2011,179615,Petrol,Manual,10592,229999.99999999997
Maruti Alto K10,Maruti,2016,99225,Petrol,Manual,3960,178000.0
Renault Kiger,Renault,2023,24746,Petrol,Auto,12057,683000.0
Maruti Alto 800,Maruti,2013,112403,Petrol,Manual,9415,200000.0
KIA SONET,KIA,2022,56005,Diesel,Manual,18167,1061000.0
Tata NEXON,Tata,2019,43820,Petrol,Manual,7944,450000.0
Renault Duster,Renault,2013,77002,Petrol,Manual,12710,270000.0
Ford FREESTYLE,Ford,2018,35913,Diesel,Manual,12082,618000.0
Volkswagen Polo,Volkswagen,2015,106895,Petrol,Auto,8532,324000.0
BMW X1,BMW,2016,65254,Diesel,Auto,44971,1739999.9999999998
Mahindra Thar,Mahindra,2023,4237,Petrol,Auto,21865,1277000.0
Maruti Alto K10,Maruti,2011,50609,Petrol,Manual,21865,164000.0
Ford Figo,Ford,2012,86456,Diesel,Manual,21865,178000.0
Volkswagen Polo,Volkswagen,2011,80213,Petrol,Manual,21865,234000.0
Hyundai Eon,Hyundai,2014,38636,Petrol,Manual,7739,233000.0
Renault Kwid,Renault,2016,45333,Petrol,Manual,5561,250000.0
Maruti Baleno,Maruti,2016,88621,Petrol,Manual,11011,495000.0
Hyundai i20,Hyundai,2012,125770,Diesel,Manual,11011,372000.0
Renault Kwid,Renault,2015,48701,Petrol,Manual,7294,277000.0
MG HECTOR PLUS,MG,2020,65000,Diesel,Manual,25495,1489000.0
Tata Tiago,Tata,2017,52833,Petrol,Auto,8700,445000.0
Ford Figo,Ford,2012,101101,Diesel,Manual,8700,174000.0
Ford Figo,Ford,2012,47489,Diesel,Manual,8700,208000.0
Hyundai Xcent,Hyundai,2014,71261,Diesel,Manual,17888,380000.0
Maruti Swift,Maruti,2012,154526,Diesel,Manual,17888,305000.0
Maruti Swift,Maruti,2013,111254,Diesel,Manual,26655,300000.0
Maruti Alto 800,Maruti,2012,20554,Petrol,Manual,19369,218000.00000000003
Tata Zest,Tata,2014,113007,Diesel,Manual,12474,265000.0
Maruti Swift Dzire,Maruti,2015,57491,Petrol,Manual,12772,484999.99999999994
Maruti Alto K10,Maruti,2012,55720,Petrol,Manual,23190,261000.0
Maruti Ciaz,Maruti,2018,110417,Petrol,Manual,11856,533000.0
Maruti Celerio,Maruti,2014,100355,Petrol,Manual,9134,275000.0
Maruti Swift Dzire,Maruti,2013,65854,Petrol,Manual,11203,238000.0
Skoda SLAVIA,Skoda,2022,30786,Petrol,Manual,18064,1055000.0
Maruti Wagon R 1.0,Maruti,2011,111350,Petrol,Manual,18064,227999.99999999997
Volkswagen Polo,Volkswagen,2014,62551,Petrol,Auto,15445,465000.00000000006
Tata Tiago,Tata,2017,78027,Petrol,Manual,7331,375000.0
Skoda Rapid,Skoda,2012,91355,Diesel,Manual,7331,221000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,24816,Petrol,Manual,8685,492000.0
Renault Kwid,Renault,2018,28274,Petrol,Auto,6284,356000.0
Hyundai i10,Hyundai,2013,98698,Petrol,Manual,14122,300000.0
Renault Kwid,Renault,2021,37728,Petrol,Auto,8915,505000.0
Honda Brio,Honda,2012,126034,Petrol,Manual,17770,200000.0
Renault Kwid,Renault,2017,29229,Petrol,Auto,6999,358000.0
Tata NEXON,Tata,2021,140363,Diesel,Auto,12457,560000.0
Hyundai i20,Hyundai,2011,38431,Petrol,Manual,12457,229000.0
Tata Manza,Tata,2011,90678,Diesel,Manual,12457,191000.0
Tata Nano,Tata,2014,42828,Petrol,Manual,3521,106000.0
Maruti Wagon R Stingray,Maruti,2013,28605,Petrol,Manual,10309,219000.0
CITROEN C3,CITROEN,2023,14286,Petrol,Manual,9285,526000.0
Maruti Celerio,Maruti,2014,73925,Petrol,Auto,12854,387000.0
Hyundai Eon,Hyundai,2011,100014,Petrol,Manual,12854,154000.0
Audi A6,Audi,2013,60746,Diesel,Auto,83432,944000.0
Hyundai Eon,Hyundai,2014,54359,Petrol,Manual,6975,210000.0
Maruti Swift,Maruti,2015,139694,Diesel,Manual,13053,393000.0
Ford Figo,Ford,2012,118472,Diesel,Manual,13053,204999.99999999997
Tata Indica EV2,Tata,2012,212878,Diesel,Manual,13053,137000.0
Maruti Alto K10,Maruti,2012,63640,Petrol,Manual,22834,256999.99999999997
Honda Jazz,Honda,2016,22324,Petrol,Auto,10789,484999.99999999994
Hyundai NEW I20,Hyundai,2023,55001,Diesel,Manual,13398,759000.0
Maruti Swift,Maruti,2012,246392,Diesel,Manual,13398,340000.0
Maruti Celerio,Maruti,2015,75821,Petrol,Manual,9217,350000.0
Hyundai Creta,Hyundai,2016,95211,Petrol,Manual,15571,700000.0
Hyundai i20,Hyundai,2012,141951,Diesel,Manual,15571,310000.0
Maruti Alto K10,Maruti,2015,90203,Petrol,Manual,5056,192000.0
Tata TIGOR,Tata,2020,20178,Petrol,Auto,8120,459999.99999999994
Hyundai i20,Hyundai,2011,110400,Petrol,Manual,8120,206000.0
Nissan Terrano,Nissan,2015,197621,Diesel,Manual,14814,446000.0
Chevrolet Cruze,Chevrolet,2012,112951,Diesel,Auto,14814,373000.0
Hyundai Grand i10,Hyundai,2015,55997,Petrol,Manual,6952,264000.0
Tata Zest,Tata,2015,86647,Petrol,Manual,5793,220000.00000000003
Hyundai i10,Hyundai,2011,60333,Petrol,Auto,5793,144000.0
Maruti Alto,Maruti,2012,54000,Petrol,Manual,21235,239000.0
Maruti OMNI E,Maruti,2016,64984,Petrol,Manual,5450,245000.00000000003
Ford Figo,Ford,2011,83534,Petrol,Manual,5450,105000.0
Maruti Alto K10,Maruti,2018,9984,Petrol,Auto,6355,360000.0
Maruti Baleno,Maruti,2016,109003,Petrol,Manual,12234,550000.0
Ford Figo,Ford,2011,70624,Diesel,Manual,12234,150000.0
Hyundai Verna,Hyundai,2012,148925,Diesel,Manual,12234,200000.0
Toyota Etios,Toyota,2012,72985,Diesel,Manual,12234,276000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,14929,Petrol,Auto,10592,600000.0
Maruti Baleno,Maruti,2016,47819,Petrol,Manual,8164,367000.0
Volkswagen TAIGUN,Volkswagen,2022,61880,Petrol,Auto,16729,977000.0
Hyundai Creta,Hyundai,2023,47800,Petrol,Auto,29964,1750000.0
Hyundai Grand i10,Hyundai,2014,27211,Petrol,Manual,11293,340000.0
Honda Amaze,Honda,2018,55759,Diesel,Auto,10498,537000.0
Honda Amaze,Honda,2018,37055,Petrol,Auto,8738,495000.0
Maruti Swift Dzire,Maruti,2012,157955,Diesel,Manual,8738,250000.0
Maruti Baleno,Maruti,2017,108306,Petrol,Auto,13057,587000.0
Renault Kwid,Renault,2016,32196,Petrol,Auto,7563,340000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,24704,Petrol,Manual,8632,488999.99999999994
KIA SELTOS,KIA,2020,52119,Petrol,Manual,14554,850000.0
Hyundai i20,Hyundai,2012,120117,Petrol,Manual,19636,221000.0
Ford New Figo,Ford,2017,75950,Diesel,Manual,6718,302000.0
Hyundai i10,Hyundai,2012,42123,Petrol,Manual,27543,310000.0
Maruti Swift,Maruti,2013,91816,Petrol,Manual,11674,248000.0
Mahindra XUV500,Mahindra,2012,109807,Diesel,Manual,11674,354000.0
Hyundai Elite i20,Hyundai,2015,77082,Diesel,Manual,13784,415000.00000000006
Skoda Rapid,Skoda,2013,63497,Petrol,Manual,14122,300000.0
Tata NEXON,Tata,2020,56892,Petrol,Manual,9285,526000.0
Hyundai Grand i10,Hyundai,2018,31260,Petrol,Auto,7679,434999.99999999994
Honda WR-V,Honda,2021,52384,Petrol,Manual,12286,696000.0
Maruti Ciaz,Maruti,2018,118745,Petrol,Auto,13480,606000.0
Maruti OMNI E,Maruti,2012,56795,Petrol,Manual,20613,231999.99999999997
CITROEN C3,CITROEN,2023,14481,Petrol,Manual,10945,620000.0
Renault Lodgy,Renault,2015,113483,Diesel,Manual,13053,393000.0
Maruti A Star,Maruti,2011,110239,Petrol,Manual,13053,114999.99999999999
Volkswagen Vento,Volkswagen,2011,81609,Diesel,Manual,13053,233000.0
CITROEN C3,CITROEN,2023,14322,Petrol,Manual,10062,570000.0
Honda Brio,Honda,2013,97030,Petrol,Auto,14122,300000.0
Maruti Swift,Maruti,2019,41643,Petrol,Auto,11474,650000.0
Renault Duster,Renault,2013,172312,Diesel,Manual,13061,147000.0
Mahindra Kuv100,Mahindra,2016,28502,Petrol,Manual,5049,227000.0
Tata Manza,Tata,2012,69585,Diesel,Manual,5049,213000.0
Tata Manza,Tata,2011,116101,Diesel,Manual,5049,221000.0
Maruti Dzire,Maruti,2019,45465,Petrol,Manual,7220,409000.0
Tata Tiago,Tata,2021,42160,Petrol,Manual,6708,380000.0
Maruti Swift,Maruti,2013,100625,Petrol,Manual,17653,375000.0
Skoda Octavia,Skoda,2017,130761,Petrol,Auto,27156,1249000.0
Hyundai Verna,Hyundai,2016,43031,Petrol,Manual,12234,550000.0
Skoda Rapid,Skoda,2021,45176,Petrol,Manual,14554,850000.0
Renault TRIBER,Renault,2020,16550,Petrol,Auto,11474,650000.0
Skoda Superb,Skoda,2016,160407,Petrol,Auto,14459,650000.0
Nissan Teana,Nissan,2011,121366,Petrol,Auto,14459,227999.99999999997
Nissan Terrano,Nissan,2016,97781,Petrol,Manual,7786,350000.0
Mahindra TUV300,Mahindra,2016,52473,Diesel,Manual,13404,509000.0
Hyundai Elite i20,Hyundai,2017,46740,Petrol,Manual,7644,391000.0
Maruti IGNIS,Maruti,2017,70340,Petrol,Manual,7136,365000.0
Tata Indica EV2,Tata,2011,157411,Diesel,Manual,7136,100000.0
Hyundai Grand i10,Hyundai,2015,58717,Petrol,Manual,11534,438000.0
Hyundai i10,Hyundai,2013,95963,Petrol,Manual,12333,262000.0
Maruti A Star,Maruti,2012,61437,Petrol,Manual,17770,200000.0
Honda Amaze,Honda,2014,139821,Diesel,Manual,15958,339000.0
Maruti Alto 800,Maruti,2013,28811,Petrol,Manual,7485,159000.0
Maruti SX4,Maruti,2012,119388,Diesel,Manual,7485,125000.0
Volkswagen Vento,Volkswagen,2012,113442,Diesel,Manual,7485,250000.0
Maruti Alto 800,Maruti,2015,36432,Petrol,Manual,6662,252999.99999999997
Maruti Celerio,Maruti,2014,99043,Petrol,Auto,8304,250000.0
Tata TIGOR,Tata,2018,17491,Petrol,Manual,6973,395000.0
Tata NEXON,Tata,2018,30607,Diesel,Auto,14467,740000.0
Tata NEXON,Tata,2023,11568,Petrol,Auto,14948,873000.0
Maruti Swift Dzire,Maruti,2014,58250,Petrol,Manual,12954,390000.0
Volkswagen Polo,Volkswagen,2020,30339,Petrol,Manual,10592,600000.0
Toyota Urban Cruiser Taisor,Toyota,2025,6168,Petrol,Auto,14982,875000.0
Maruti Wagon R 1.0,Maruti,2015,77642,Petrol,Manual,7637,290000.0
Hyundai Verna,Hyundai,2014,51530,Petrol,Manual,19530,588000.0
Hyundai Verna,Hyundai,2010,45302,Petrol,Manual,19530,194000.0
Ford Ecosport,Ford,2017,92296,Petrol,Auto,13783,705000.0
BMW 5 Series,BMW,2014,60040,Diesel,Auto,81424,1747000.0
Maruti Swift,Maruti,2015,200468,Diesel,Manual,12854,387000.0
Tata TIGOR,Tata,2017,57331,Petrol,Manual,6745,345000.0
Renault TRIBER,Renault,2021,20160,Petrol,Auto,8791,498000.00000000006
Hyundai i10,Hyundai,2011,37842,Petrol,Manual,8791,220000.00000000003
Renault Kwid,Renault,2018,68391,Petrol,Auto,5861,332000.0
Honda City,Honda,2016,96469,Petrol,Auto,13858,623000.0
Ford Figo,Ford,2011,114632,Petrol,Manual,13858,140000.0
Hyundai Elite i20,Hyundai,2016,59091,Petrol,Manual,11478,516000.0
Toyota Innova,Toyota,2012,118032,Diesel,Manual,11478,737000.0
Maruti Swift Dzire,Maruti,2015,49957,Petrol,Manual,13773,523000.00000000006
Tata Nano,Tata,2011,31571,Petrol,Manual,13773,57999.99999999999
Hyundai Elite i20,Hyundai,2017,35076,Petrol,Manual,10362,530000.0
Renault Scala,Renault,2013,89437,Diesel,Manual,22212,250000.0
Maruti Swift,Maruti,2012,56924,Diesel,Manual,22212,338000.0
Skoda Rapid,Skoda,2017,139339,Diesel,Auto,13903,625000.0
Hyundai Grand i10,Hyundai,2015,115315,Petrol,Manual,9981,379000.0
Renault Lodgy,Renault,2015,45947,Diesel,Manual,14747,444000.00000000006
Ford Figo Aspire,Ford,2017,56850,Petrol,Manual,7820,400000.0
Hyundai Creta,Hyundai,2024,6755,Petrol,Manual,27259,1592000.0
Mahindra XUV500,Mahindra,2017,113639,Diesel,Manual,17440,784000.0
Hyundai Elite i20,Hyundai,2015,95500,Petrol,Manual,9217,350000.0
Hyundai i20 Active,Hyundai,2017,39604,Petrol,Manual,10323,528000.0
Skoda Fabia,Skoda,2011,81791,Petrol,Manual,10323,188000.0
Tata Bolt,Tata,2015,58307,Petrol,Manual,7900,300000.0
Tata NEXON,Tata,2018,75818,Petrol,Manual,12498,708000.0
Hyundai Elite i20,Hyundai,2016,119761,Petrol,Manual,10789,484999.99999999994
Tata Indica Vista,Tata,2012,113964,Diesel,Manual,10789,152000.0
Maruti Baleno,Maruti,2017,111793,Petrol,Manual,11122,500000.0
Maruti Alto K10,Maruti,2015,40417,Petrol,Auto,7110,270000.0
Hyundai New Elantra,Hyundai,2015,179765,Diesel,Manual,10230,308000.0
Tata Indica Vista,Tata,2010,157796,Diesel,Manual,10230,78000.0
Maruti Ciaz,Maruti,2018,88752,Diesel,Manual,10753,550000.0
Maruti Swift Dzire,Maruti,2016,70318,Petrol,Manual,7585,341000.0
Hyundai Verna,Hyundai,2019,39000,Petrol,Manual,14126,825000.0
Renault Kwid,Renault,2016,72511,Petrol,Manual,5561,250000.0
Ford Ecosport,Ford,2014,112726,Diesel,Manual,26267,558000.0
Mahindra XUV500,Mahindra,2016,97578,Diesel,Auto,29955,1159000.0
Ford Classic,Ford,2012,117270,Diesel,Manual,29955,200000.0
Volkswagen Vento,Volkswagen,2012,156706,Diesel,Manual,29955,265000.0
Maruti Celerio,Maruti,2015,77246,Petrol,Auto,7768,295000.0
Renault Kwid,Renault,2017,71989,Petrol,Manual,5063,259000.0
Fiat Linea,Fiat,2013,101325,Petrol,Manual,9885,210000.0
Tata NEXON,Tata,2018,80200,Diesel,Auto,15361,807000.0
Hyundai Eon,Hyundai,2014,139298,Petrol,Manual,5447,164000.0
Maruti Alto K10,Maruti,2013,34248,Petrol,Manual,13981,297000.0
Hyundai i10,Hyundai,2011,102526,Petrol,Manual,13981,121000.0
Tata ALTROZ,Tata,2020,46789,Petrol,Manual,8932,505999.99999999994
Ford Ecosport,Ford,2018,75137,Diesel,Manual,9462,484000.0
Maruti Celerio,Maruti,2019,32698,Petrol,Auto,7573,429000.0
Hyundai i10,Hyundai,2012,38297,Petrol,Auto,30742,346000.0
Renault Kwid,Renault,2017,45731,Petrol,Manual,4379,224000.00000000003
Maruti Swift,Maruti,2018,74707,Petrol,Manual,10133,574000.0
KIA CARENS,KIA,2023,14825,Petrol,Manual,26811,1566000.0
Hyundai i10,Hyundai,2013,108772,Petrol,Manual,15016,319000.0
Ford Ecosport,Ford,2014,107094,Diesel,Manual,21277,451999.99999999994
Ford Figo,Ford,2011,61088,Petrol,Manual,21277,170000.0
Honda Amaze,Honda,2013,126351,Petrol,Manual,11298,240000.0
Maruti Alto K10,Maruti,2015,54269,Petrol,Auto,7795,296000.0
Renault TRIBER,Renault,2023,18151,Petrol,Manual,12533,710000.0
Maruti Swift,Maruti,2012,36367,Petrol,Manual,27365,308000.0
Maruti Celerio,Maruti,2015,53950,Petrol,Auto,9480,360000.0
Maruti Celerio,Maruti,2015,123209,Petrol,Manual,9349,355000.0
Hyundai Grand i10,Hyundai,2015,82105,Petrol,Manual,7887,300000.0
Maruti IGNIS,Maruti,2021,16900,Petrol,Manual,9886,560000.0
Volkswagen Polo,Volkswagen,2013,105000,Diesel,Manual,23367,263000.0
Maruti SX4,Maruti,2011,70275,Petrol,Manual,23367,82000.0
Maruti Baleno,Maruti,2016,57408,Petrol,Auto,11411,513000.0
Nissan MAGNITE,Nissan,2021,84798,Petrol,Manual,8650,490000.00000000006
Tata Hexa,Tata,2018,158461,Diesel,Manual,11812,531000.0
BMW 5 Series,BMW,2011,102503,Diesel,Auto,11812,432000.0
Nissan MAGNITE,Nissan,2021,23914,Petrol,Manual,8826,500000.0
Tata Nano,Tata,2012,82965,Petrol,Manual,5953,67000.0
KIA SONET,KIA,2020,43644,Petrol,Manual,11298,640000.0
Skoda Rapid,Skoda,2012,193801,Diesel,Manual,11298,231999.99999999997
Maruti Alto,Maruti,2021,19387,Petrol,Manual,5296,300000.0
Honda Accord,Honda,2011,95081,Petrol,Auto,5296,424000.0
Tata TIGOR,Tata,2020,71477,Petrol,Auto,8720,494000.00000000006
MG HECTOR,MG,2020,46540,Diesel,Manual,20581,1202000.0
Skoda Rapid,Skoda,2017,83376,Diesel,Manual,14615,657000.0
Volkswagen Vento,Volkswagen,2011,55867,Petrol,Manual,14615,234000.0
Hyundai Grand i10,Hyundai,2014,103161,Petrol,Manual,11326,341000.0
Maruti Celerio,Maruti,2015,77179,Petrol,Auto,8058,306000.0
Hyundai GRAND I10 NIOS,Hyundai,2020,67409,Petrol,Auto,8826,500000.0
Hyundai Eon,Hyundai,2018,45256,Petrol,Manual,5119,290000.0
Hyundai i10,Hyundai,2013,50220,Petrol,Auto,11768,250000.0
Maruti Baleno,Maruti,2016,106629,Diesel,Manual,12851,488000.0
Hyundai Verna,Hyundai,2014,71499,Petrol,Manual,14946,450000.0
Hyundai Grand i10,Hyundai,2015,23508,Petrol,Manual,11692,444000.00000000006
Hyundai i10,Hyundai,2010,112858,Petrol,Manual,11692,202999.99999999997
Maruti Celerio,Maruti,2017,84633,Petrol,Auto,5474,280000.0
Maruti Alto K10,Maruti,2012,96512,Petrol,Manual,16348,184000.0
Maruti Alto K10,Maruti,2012,69722,Petrol,Manual,18658,210000.0
Honda City,Honda,2015,96339,Petrol,Manual,9875,375000.0
Mahindra Thar,Mahindra,2023,47568,Diesel,Manual,25564,1493000.0
Maruti Celerio,Maruti,2015,72958,Petrol,Auto,8295,315000.0
Maruti Swift,Maruti,2019,55422,Petrol,Auto,9709,550000.0
Ford Ecosport,Ford,2015,96283,Petrol,Auto,9954,378000.0
Maruti Alto 800,Maruti,2015,68985,Petrol,Manual,5267,200000.0
Maruti Grand Vitara,Maruti,2024,17816,Petrol,Manual,20478,1196000.0
Skoda Rapid,Skoda,2013,121935,Diesel,Manual,32074,361000.0
Honda Amaze,Honda,2015,58532,Petrol,Manual,8137,309000.0
Ford Ecosport,Ford,2014,74428,Diesel,Manual,19300,409999.99999999994
Honda BR-V,Honda,2018,84850,Petrol,Manual,11333,642000.0
Maruti Baleno,Maruti,2018,51603,Petrol,Manual,11474,650000.0
Renault TRIBER,Renault,2020,60768,Petrol,Manual,10715,607000.0
Renault Kwid,Renault,2023,24075,Petrol,Auto,8314,471000.0
Hyundai EXTER,Hyundai,2023,25807,Petrol,Auto,13999,793000.0
Chevrolet Beat,Chevrolet,2011,76993,Diesel,Manual,13999,114999.99999999999
Mahindra E2O,Mahindra,2015,63285,Electric,Auto,4529,172000.0
Honda BR-V,Honda,2016,107632,Diesel,Manual,11640,442000.0
Ford Fiesta,Ford,2011,162095,Diesel,Manual,11640,141000.0
Maruti Wagon R 1.0,Maruti,2011,69996,Petrol,Manual,11640,221000.0
Maruti Baleno,Maruti,2022,29780,Petrol,Auto,11104,629000.0
Maruti Baleno,Maruti,2016,76765,Petrol,Manual,8030,361000.0
Hyundai Santro Xing,Hyundai,2006,77795,Petrol,Manual,8030,120000.0
Honda Civic,Honda,2012,79315,Petrol,Auto,31097,350000.0
Maruti Swift,Maruti,2016,35090,Petrol,Manual,7029,316000.0
Volkswagen Polo,Volkswagen,2013,106483,Diesel,Manual,25766,290000.0
Hyundai i20,Hyundai,2013,77931,Petrol,Manual,12333,262000.0
Maruti Swift,Maruti,2016,72574,Petrol,Manual,7763,349000.0
Hyundai Creta,Hyundai,2016,114504,Petrol,Auto,16683,750000.0
Chevrolet Beat,Chevrolet,2012,93339,Diesel,Manual,16683,130000.0
Toyota Corolla Altis,Toyota,2008,84287,Petrol,Auto,16683,245000.00000000003
Mahindra Scorpio,Mahindra,2013,162559,Diesel,Manual,29231,329000.0
Maruti Swift,Maruti,2016,42188,Diesel,Manual,14299,543000.0
Tata NEXON,Tata,2019,91001,Diesel,Auto,9480,537000.0
Nissan Micra,Nissan,2012,111323,Petrol,Manual,16348,184000.0
Maruti Alto K10,Maruti,2011,89521,Petrol,Manual,16348,206999.99999999997
Chevrolet Sail,Chevrolet,2013,73555,Diesel,Manual,11639,131000.0
Toyota Etios,Toyota,2014,45247,Petrol,Manual,12555,378000.0
Honda Amaze,Honda,2013,125870,Petrol,Manual,11863,252000.0
Mitsubishi Pajero Sport,Mitsubishi,2015,155300,Diesel,Auto,29465,900000.0
Maruti A Star,Maruti,2011,85083,Petrol,Auto,29465,200000.0
Maruti Swift,Maruti,2022,46350,Petrol,Auto,13769,780000.0
Maruti Swift Dzire,Maruti,2011,111876,Petrol,Manual,13769,267000.0
Tata Manza,Tata,2013,104915,Diesel,Manual,22390,252000.0
Hyundai i10,Hyundai,2014,85080,Petrol,Manual,9167,276000.0
Maruti Swift,Maruti,2011,72593,Petrol,Manual,9167,260000.0
Hyundai i20,Hyundai,2012,83887,Diesel,Manual,9167,269000.0
Hyundai Eon,Hyundai,2011,86493,Petrol,Manual,9167,187000.0
Maruti Swift Dzire,Maruti,2013,116683,Petrol,Manual,16805,357000.0
Maruti Celerio,Maruti,2014,77560,Petrol,Manual,9566,288000.0
Maruti Dzire,Maruti,2017,14125,Petrol,Auto,9971,509999.99999999994
Honda Amaze,Honda,2013,63375,Diesel,Manual,23811,268000.0
Maruti Alto K10,Maruti,2017,59922,Petrol,Manual,6979,357000.0
Tata NEXON,Tata,2021,157601,Diesel,Auto,19416,893000.0
Maruti Swift,Maruti,2018,48926,Petrol,Manual,10592,600000.0
Tata Tiago,Tata,2017,60481,Petrol,Auto,8186,368000.0
