car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Hyundai Creta,Hyundai,2017,93061,Petrol,Auto,15114,773000.0
Ford Ecosport,Ford,2019,143298,Diesel,Manual,14214,639000.0
Maruti Wagon R 1.0,Maruti,2011,120277,Petrol,Manual,14214,143000.0
Skoda Rapid,Skoda,2017,173692,Diesel,Manual,10010,450000.0
Maruti Swift,Maruti,2012,66304,Diesel,Manual,10010,235000.0
Maruti Alto 800,Maruti,2015,56174,Petrol,Manual,5872,223000.0
Volkswagen Polo,Volkswagen,2019,74499,Petrol,Auto,12586,713000.0
Skoda Octavia,Skoda,2016,145989,Diesel,Auto,17117,650000.0
Mahindra XUV300,Mahindra,2024,12902,Petrol,Manual,11880,673000.0
Hyundai Grand i10,Hyundai,2018,27486,Petrol,Manual,7697,436000.00000000006
Tata Tiago,Tata,2019,95730,Diesel,Manual,5472,310000.0
Honda Civic,Honda,2019,69661,Petrol,Auto,20324,1187000.0
Maruti Dzire,Maruti,2021,61217,Petrol,Manual,8597,487000.0
Volkswagen Vento,Volkswagen,2016,85767,Diesel,Auto,10191,387000.0
Skoda Rapid,Skoda,2012,92449,Diesel,Manual,10191,192000.0
Maruti Swift Dzire,Maruti,2014,142545,Diesel,Manual,6355,135000.0
Volkswagen Ameo,Volkswagen,2018,77750,Petrol,Manual,6020,341000.0
Renault Kwid,Renault,2019,92652,Petrol,Manual,3248,184000.0
Maruti XL6,Maruti,2021,44334,Petrol,Auto,18732,1094000.0
Maruti Swift Dzire,Maruti,2016,143965,Diesel,Manual,6057,229999.99999999997
Maruti Wagon R 1.0,Maruti,2013,109457,Petrol,Manual,12145,258000.0
Maruti Alto 800,Maruti,2016,105197,Petrol,Manual,4293,193000.0
Ford FREESTYLE,Ford,2018,55239,Petrol,Manual,6161,349000.0
Hyundai VENUE,Hyundai,2021,44854,Diesel,Manual,17105,999000.0
Maruti Alto K10,Maruti,2014,87350,Petrol,Manual,5846,176000.0
Tata NEXON,Tata,2024,19262,Petrol,Manual,14640,855000.0000000001
Renault Kwid,Renault,2017,88843,Petrol,Auto,5650,289000.0
KIA SONET,KIA,2022,33075,Petrol,Manual,11474,650000.0
Tata PUNCH,Tata,2022,21319,Petrol,Manual,9268,525000.0
Maruti Alto K10,Maruti,2015,35592,Petrol,Auto,6057,229999.99999999997
Hyundai Eon,Hyundai,2017,175566,Petrol,Manual,4760,214000.0
Maruti Alto 800,Maruti,2012,83185,Petrol,Manual,13327,150000.0
Hyundai Eon,Hyundai,2014,92190,Petrol,Manual,6178,186000.0
Maruti Wagon R 1.0,Maruti,2013,136216,Petrol,Manual,10121,215000.0
Maruti Swift Dzire,Maruti,2011,80471,Petrol,Manual,10121,106000.0
Maruti Alto 800,Maruti,2017,51679,Petrol,Manual,4894,220000.00000000003
Maruti Alto 800,Maruti,2014,81906,Petrol,Manual,5713,172000.0
Hyundai Eon,Hyundai,2015,61955,Petrol,Manual,3371,128000.0
Maruti Alto 800,Maruti,2016,86520,Petrol,Manual,4471,200999.99999999997
Maruti Swift,Maruti,2012,141833,Diesel,Manual,4471,258000.0
Honda Amaze,Honda,2013,61185,Petrol,Manual,13181,280000.0
Tata NEXON,Tata,2019,94372,Petrol,Auto,11474,650000.0
KIA SELTOS,KIA,2021,74696,Petrol,Manual,15924,930000.0000000001
Honda City,Honda,2014,124862,Diesel,Manual,13416,285000.0
Maruti Alto 800,Maruti,2014,86600,Petrol,Manual,6510,196000.0
Hyundai Verna,Hyundai,2011,94615,Petrol,Manual,6510,159000.0
Maruti Alto 800,Maruti,2015,88549,Petrol,Manual,5267,200000.0
Hyundai Eon,Hyundai,2012,53105,Petrol,Manual,14305,161000.0
Tata NEXON,Tata,2021,68601,Petrol,Manual,10239,580000.0
Honda Amaze,Honda,2014,114925,Diesel,Manual,16099,342000.0
Chevrolet Beat,Chevrolet,2012,72514,Diesel,Manual,16099,107000.0
Honda Amaze,Honda,2015,67207,Petrol,Manual,6188,235000.0
Hyundai Eon,Hyundai,2012,56120,Petrol,Manual,7908,89000.0
BMW 3 Series,BMW,2012,109961,Diesel,Auto,7908,330000.0
Hyundai Grand i10,Hyundai,2019,81927,Petrol,Manual,6461,366000.0
Maruti Alto 800,Maruti,2015,32957,Petrol,Manual,5267,200000.0
MG HECTOR PLUS,MG,2020,35882,Petrol,Auto,20050,1171000.0
Maruti XL6,Maruti,2022,33005,Petrol,Manual,15307,894000.0
Maruti Wagon R 1.0,Maruti,2013,116495,Petrol,Manual,11203,238000.0
Ford Figo,Ford,2012,136485,Diesel,Manual,11203,210000.0
Hyundai Eon,Hyundai,2013,78197,Petrol,Manual,7343,156000.0
Renault Duster,Renault,2014,217357,Diesel,Manual,11768,250000.0
Tata Zest,Tata,2014,105712,Petrol,Manual,5314,160000.0
Mahindra XUV300,Mahindra,2020,56450,Petrol,Manual,7952,450000.0
Maruti Wagon R 1.0,Maruti,2012,135164,Petrol,Manual,15104,170000.0
Skoda KUSHAQ,Skoda,2021,54552,Petrol,Manual,14948,873000.0
Maruti SX4,Maruti,2011,73156,Petrol,Manual,14948,150000.0
Ford Ecosport,Ford,2018,79168,Diesel,Manual,12199,624000.0
Tata NEXON,Tata,2023,46802,Petrol,Auto,14034,795000.0
Maruti Ritz,Maruti,2014,147744,Petrol,Manual,7540,227000.0
Honda Amaze,Honda,2014,288659,Diesel,Manual,10733,227999.99999999997
Maruti Swift,Maruti,2013,120003,Diesel,Manual,24345,274000.0
Maruti Alto K10,Maruti,2017,81152,Petrol,Manual,4536,231999.99999999997
Hyundai i10,Hyundai,2011,94334,Petrol,Manual,4536,200000.0
Hyundai i10,Hyundai,2012,99318,Petrol,Manual,16082,181000.0
Maruti Alto 800,Maruti,2015,38386,Petrol,Manual,5767,219000.0
Hyundai i20,Hyundai,2011,129331,Diesel,Manual,5767,160000.0
Toyota Etios,Toyota,2011,76973,Petrol,Manual,5767,227000.0
Skoda Rapid,Skoda,2017,60421,Petrol,Manual,7820,400000.0
Hyundai i20,Hyundai,2013,112908,Petrol,Manual,13840,294000.0
Tata Safari Storme,Tata,2013,137813,Diesel,Manual,25766,290000.0
Maruti Celerio,Maruti,2019,85283,Petrol,Manual,4166,236000.0
Hyundai i20,Hyundai,2012,124164,Diesel,Manual,4166,248000.0
Honda City,Honda,2014,93317,Petrol,Manual,10197,307000.0
Maruti Swift,Maruti,2018,101058,Petrol,Auto,10366,466000.0
Maruti Swift Dzire,Maruti,2013,133194,Diesel,Manual,29587,333000.0
Hyundai i20,Hyundai,2011,82118,Petrol,Manual,29587,210000.0
Chevrolet Sail,Chevrolet,2013,76327,Petrol,Manual,9509,202000.0
Volkswagen Polo,Volkswagen,2013,123324,Diesel,Manual,21057,237000.0
Jeep Compass,Jeep,2017,98267,Diesel,Manual,13725,617000.0
Maruti Ritz,Maruti,2013,267040,Diesel,Manual,18925,213000.0
Hyundai i20 Active,Hyundai,2015,154692,Petrol,Manual,7900,300000.0
Maruti Celerio,Maruti,2015,63089,Petrol,Manual,8190,311000.0
Honda Amaze,Honda,2013,83850,Diesel,Manual,22123,249000.00000000003
Ford Ecosport,Ford,2014,71138,Petrol,Manual,8038,242000.0
Maruti Wagon R 1.0,Maruti,2013,106955,Petrol,Manual,9744,206999.99999999997
Maruti Celerio,Maruti,2015,132846,Petrol,Auto,7505,285000.0
Renault Kwid,Renault,2018,89208,Petrol,Auto,4890,277000.0
Honda ELEVATE,Honda,2024,20786,Petrol,Auto,26968,1575000.0
Maruti Celerio,Maruti,2015,117132,Diesel,Manual,5514,166000.0
Maruti Baleno,Maruti,2017,101627,Diesel,Manual,9610,432000.0
Maruti Swift,Maruti,2012,114634,Diesel,Manual,9610,239000.0
Maruti Alto,Maruti,2012,84717,Petrol,Manual,11017,124000.0
Ford Figo,Ford,2011,153739,Diesel,Manual,11017,100000.0
Datsun Go Plus,Datsun,2019,19668,Petrol,Manual,4837,274000.0
Toyota Fortuner,Toyota,2021,88389,Diesel,Auto,65750,3840000.0
Hyundai i10,Hyundai,2014,105362,Petrol,Manual,7971,240000.0
Tata Tiago,Tata,2018,70624,Petrol,Manual,5561,315000.0
Hyundai Creta,Hyundai,2018,118389,Petrol,Auto,24482,1126000.0
Maruti Baleno,Maruti,2021,37805,Petrol,Manual,9780,554000.0
Chevrolet Sail UVA,Chevrolet,2013,54750,Petrol,Manual,7202,153000.0
Datsun Redi Go,Datsun,2017,50121,Petrol,Manual,3597,184000.0
Maruti Swift Dzire,Maruti,2014,163029,Diesel,Manual,17558,373000.0
Volkswagen Polo,Volkswagen,2015,150381,Petrol,Manual,12640,480000.0
Mahindra Scorpio,Mahindra,2021,64218,Diesel,Manual,17311,1011000.0
Honda Amaze,Honda,2013,179473,Diesel,Manual,21235,239000.0
Maruti Ciaz,Maruti,2017,118691,Diesel,Manual,11122,500000.0
Maruti Swift,Maruti,2013,157347,Diesel,Manual,26921,303000.0
Volkswagen Vento,Volkswagen,2017,49759,Petrol,Auto,10616,543000.0
Tata Zest,Tata,2014,83118,Petrol,Manual,6875,206999.99999999997
Hyundai i10,Hyundai,2014,161261,Petrol,Manual,8304,250000.0
Maruti Swift,Maruti,2017,173572,Petrol,Manual,9187,413000.0
Hyundai i10,Hyundai,2013,54972,Petrol,Manual,10168,216000.0
Hyundai i10,Hyundai,2013,56149,Petrol,Manual,8944,190000.0
Renault Kwid,Renault,2018,300000,Petrol,Manual,7274,327000.0
Maruti Vitara Brezza,Maruti,2017,132362,Diesel,Manual,12012,540000.0
Datsun Go,Datsun,2015,52983,Petrol,Manual,5003,190000.0
Datsun Go Plus,Datsun,2019,96086,Petrol,Manual,4537,256999.99999999997
Tata Tiago,Tata,2018,111771,Petrol,Manual,8097,364000.0
Maruti Celerio X,Maruti,2018,78134,Petrol,Manual,5631,319000.0
Ford Ecosport,Ford,2018,65746,Diesel,Manual,12317,630000.0
Maruti Swift,Maruti,2025,643,Petrol,Manual,12339,699000.0
Maruti Swift Dzire,Maruti,2016,231074,Diesel,Manual,6320,240000.0
Maruti Alto K10,Maruti,2014,24000,Petrol,Manual,7141,215000.0
MG HECTOR,MG,2019,68353,Diesel,Manual,20804,1215000.0
Maruti Eeco,Maruti,2011,132453,Petrol,Manual,20804,165000.0
Volkswagen Vento,Volkswagen,2013,164971,Diesel,Manual,23811,268000.0
KIA CARENS,KIA,2022,51611,Diesel,Manual,17003,993000.0
Hyundai i10,Hyundai,2012,36536,Petrol,Auto,21857,246000.0
Skoda Rapid,Skoda,2012,132355,Diesel,Manual,21857,220000.00000000003
Maruti Wagon R 1.0,Maruti,2013,39819,Petrol,Manual,11062,235000.0
Maruti SX4,Maruti,2011,114081,Petrol,Auto,11062,210000.0
Hyundai i20,Hyundai,2012,112500,Petrol,Manual,16748,189000.0
Tata Tiago,Tata,2016,133092,Diesel,Manual,7558,287000.0
Maruti Alto 800,Maruti,2018,68236,Petrol,Manual,4060,229999.99999999997
Maruti Ritz,Maruti,2016,95330,Diesel,Manual,4477,170000.0
Tata Harrier,Tata,2021,72264,Diesel,Auto,23389,1366000.0
Maruti Swift Dzire,Maruti,2012,95633,Diesel,Manual,23389,283000.0
Nissan Sunny,Nissan,2012,78657,Petrol,Manual,16792,189000.0
Honda Brio,Honda,2013,152507,Petrol,Manual,9368,199000.0
Honda Amaze,Honda,2013,116484,Diesel,Manual,21768,245000.00000000003
Maruti Alto 800,Maruti,2017,25386,Petrol,Manual,4184,214000.0
Hyundai i10,Hyundai,2012,91316,Petrol,Manual,16970,191000.0
Toyota Glanza,Toyota,2019,46845,Petrol,Manual,8438,478000.0
Tata Tiago,Tata,2023,32920,Petrol,Manual,7449,422000.0
Honda Civic,Honda,2011,68900,Petrol,Auto,7449,144000.0
Maruti Vitara Brezza,Maruti,2017,87252,Diesel,Manual,13925,626000.0
Maruti Alto K10,Maruti,2012,55868,Petrol,Manual,11373,128000.0
Maruti Swift Dzire,Maruti,2015,128857,Petrol,Manual,12035,457000.0
Maruti Baleno,Maruti,2015,62438,Petrol,Manual,10323,392000.0
Maruti Swift,Maruti,2019,133370,Diesel,Auto,9877,444000.00000000006
Maruti Wagon R 1.0,Maruti,2013,75059,Petrol,Manual,10027,213000.0
Chevrolet Beat,Chevrolet,2013,135046,Diesel,Manual,8441,95000.0
Honda Brio,Honda,2015,93583,Petrol,Manual,5609,213000.0
Mahindra Thar,Mahindra,2023,12692,Petrol,Auto,24331,1421000.0
Hyundai i10,Hyundai,2011,99460,Petrol,Auto,24331,150000.0
Tata NEXON,Tata,2019,91099,Petrol,Auto,12834,727000.0
Tata Indica V2,Tata,2016,192581,Diesel,Manual,2949,112000.00000000001
Maruti Alto 800,Maruti,2015,51525,Petrol,Manual,5609,213000.0
Maruti Swift Dzire,Maruti,2011,87436,Petrol,Manual,5609,268000.0
Hyundai i20,Hyundai,2011,152095,Diesel,Manual,5609,184000.0
Tata NEXON,Tata,2022,77413,Petrol,Manual,14349,838000.0000000001
Maruti New Wagon-R,Maruti,2019,24997,Petrol,Manual,7396,419000.00000000006
Hyundai i10,Hyundai,2012,34956,Petrol,Manual,10573,119000.0
Hyundai Elite i20,Hyundai,2015,78859,Diesel,Manual,12788,385000.0
Maruti Vitara Brezza,Maruti,2017,132858,Diesel,Manual,13970,628000.0
Maruti Ritz,Maruti,2016,111607,Diesel,Manual,4687,178000.0
Maruti Swift,Maruti,2016,96351,Diesel,Manual,13720,521000.0
Maruti S Cross,Maruti,2018,54922,Diesel,Manual,12629,646000.0
Maruti Swift,Maruti,2013,163932,Diesel,Manual,25500,287000.0
Maruti Swift Dzire,Maruti,2011,286311,Diesel,Manual,25500,196000.0
Maruti Wagon R 1.0,Maruti,2015,84178,Petrol,Manual,6847,260000.0
Maruti Swift Dzire,Maruti,2013,116802,Diesel,Manual,31364,353000.0
Hyundai Grand i10,Hyundai,2017,106956,Diesel,Manual,7875,354000.0
Renault Pulse,Renault,2016,39361,Petrol,Manual,3782,170000.0
Maruti Vitara Brezza,Maruti,2017,113309,Diesel,Manual,13769,619000.0
Hyundai i10,Hyundai,2012,96670,Petrol,Auto,16526,186000.0
Volkswagen Polo,Volkswagen,2013,123287,Diesel,Manual,19991,225000.0
Nissan Kicks,Nissan,2019,39467,Diesel,Manual,13081,741000.0
Hyundai NEW I20,Hyundai,2021,115122,Petrol,Manual,11456,515000.00000000006
Fiat Grand Punto,Fiat,2013,74703,Diesel,Manual,11995,135000.0
Hyundai Verna,Hyundai,2010,140801,Diesel,Manual,11995,181000.0
Renault Kwid,Renault,2018,76124,Petrol,Auto,4855,275000.0
Renault Kwid,Renault,2019,54477,Petrol,Manual,4219,239000.0
Tata Tiago,Tata,2018,39300,Petrol,Manual,5702,323000.0
Maruti Celerio,Maruti,2015,71886,Petrol,Auto,6610,250999.99999999997
Hyundai Creta,Hyundai,2018,102823,Diesel,Manual,15682,705000.0
Maruti Swift Dzire,Maruti,2014,149673,Diesel,Manual,18688,397000.0
Tata Indigo ECS,Tata,2013,244990,Diesel,Manual,11550,130000.0
Maruti Swift,Maruti,2018,95427,Diesel,Manual,9756,499000.0
Renault Kwid,Renault,2017,34152,Petrol,Auto,4868,249000.00000000003
Maruti Celerio,Maruti,2017,46240,Petrol,Auto,8934,457000.0
Tata Bolt,Tata,2017,115864,Diesel,Manual,4160,187000.0
Tata Indica EV2,Tata,2016,147591,Diesel,Manual,1712,65000.0
Maruti Wagon R 1.0,Maruti,2015,31693,Petrol,Manual,6610,250999.99999999997
Maruti Alto 800,Maruti,2019,25853,Petrol,Manual,4678,265000.0
Mahindra Scorpio,Mahindra,2016,152660,Diesel,Manual,14299,543000.0
Fiat Linea,Fiat,2014,221132,Diesel,Manual,6590,140000.0
Maruti Swift,Maruti,2015,62065,Petrol,Manual,10139,385000.0
Volkswagen Vento,Volkswagen,2012,154714,Diesel,Manual,10139,190000.0
Tata Harrier,Tata,2021,113237,Diesel,Manual,29352,1350000.0
Ford Ecosport,Ford,2013,116391,Diesel,Manual,18295,206000.0
Hyundai NEW I20,Hyundai,2024,24588,Petrol,Manual,12357,700000.0
Tata NEXON,Tata,2024,7873,Petrol,Auto,20992,1226000.0
Maruti Ertiga,Maruti,2012,158455,Diesel,Manual,20992,426000.0
Hyundai i10,Hyundai,2011,74575,Petrol,Manual,20992,110000.00000000001
Mahindra Verito,Mahindra,2012,139055,Diesel,Manual,20992,199000.0
Hyundai i20,Hyundai,2014,149059,Diesel,Manual,11815,250999.99999999997
Renault Pulse,Renault,2016,93711,Petrol,Manual,3626,163000.0
Maruti Swift,Maruti,2012,147633,Diesel,Manual,3626,256000.0
Maruti Ritz,Maruti,2010,123456,Diesel,Manual,3626,121000.0
Ford Ecosport,Ford,2019,50879,Petrol,Manual,9444,535000.0
Volkswagen Polo,Volkswagen,2014,122132,Petrol,Manual,10861,327000.0
Maruti Vitara Brezza,Maruti,2017,164105,Diesel,Manual,13258,596000.0
Maruti Swift,Maruti,2023,21565,Petrol,Manual,10839,614000.0
Datsun Redi Go,Datsun,2018,72871,Petrol,Auto,3884,220000.00000000003
Maruti Alto 800,Maruti,2018,67328,Petrol,Manual,4307,244000.0
Honda ELEVATE,Honda,2024,13951,Petrol,Auto,26540,1550000.0
Maruti Wagon R 1.0,Maruti,2012,129492,Petrol,Manual,13327,150000.0
Renault Kwid,Renault,2018,75000,Petrol,Auto,4879,276000.0
Maruti Wagon R 1.0,Maruti,2016,84257,Petrol,Manual,7140,321000.0
Hyundai i20,Hyundai,2011,125489,Diesel,Manual,7140,142000.0
Maruti Swift,Maruti,2013,70862,Petrol,Manual,14122,300000.0
Hyundai Elite i20,Hyundai,2015,126053,Petrol,Manual,10060,382000.0
Volkswagen Polo,Volkswagen,2014,85034,Petrol,Manual,9200,277000.0
Hyundai Eon,Hyundai,2016,51361,Petrol,Manual,4671,210000.0
Maruti Baleno,Maruti,2023,40500,Petrol,Auto,13098,742000.0
Renault Kwid,Renault,2020,33028,Petrol,Auto,7061,400000.0
Maruti Swift,Maruti,2019,37292,Petrol,Auto,8420,476999.99999999994
Toyota Innova,Toyota,2011,19418,Diesel,Manual,8420,434999.99999999994
Maruti A Star,Maruti,2013,71308,Petrol,Auto,8803,187000.0
Honda Amaze,Honda,2014,146211,Diesel,Manual,11957,254000.0
Honda City,Honda,2014,41059,Petrol,Manual,12455,375000.0
Hyundai i20,Hyundai,2013,63306,Petrol,Manual,9128,194000.0
Maruti SX4,Maruti,2010,62142,Petrol,Manual,9128,45000.0
Toyota Etios Liva,Toyota,2011,99729,Petrol,Manual,9128,200000.0
Maruti Alto K10,Maruti,2023,51745,Petrol,Manual,6178,350000.0
Maruti Alto K10,Maruti,2011,120000,Petrol,Manual,6178,117000.0
Tata Harrier,Tata,2019,139672,Diesel,Manual,19546,899000.0
Audi Q7,Audi,2023,15983,Petrol,Auto,123453,7209999.999999999
Hyundai Verna,Hyundai,2011,130140,Diesel,Manual,123453,206000.0
Nissan Micra,Nissan,2013,114099,Petrol,Auto,10121,215000.0
Hyundai Creta,Hyundai,2018,85757,Petrol,Auto,15410,900000.0
Maruti Swift Dzire,Maruti,2013,130513,Diesel,Manual,33052,372000.0
Ford Figo,Ford,2013,38981,Petrol,Manual,9415,200000.0
Hyundai AURA,Hyundai,2021,82244,Diesel,Manual,9091,515000.00000000006
Volkswagen TAIGUN,Volkswagen,2021,119962,Petrol,Manual,22351,1027999.9999999999
Maruti Alto,Maruti,2010,63173,Petrol,Manual,22351,85000.0
Hyundai Verna,Hyundai,2010,63783,Petrol,Manual,22351,118000.0
Tata Harrier,Tata,2022,66043,Diesel,Auto,27927,1630999.9999999998
Maruti Baleno,Maruti,2019,28082,Petrol,Manual,9921,562000.0
Hyundai Grand i10,Hyundai,2014,44610,Petrol,Manual,13286,400000.0
Maruti Swift,Maruti,2013,74365,Petrol,Manual,14310,304000.0
Toyota Etios Liva,Toyota,2015,192836,Diesel,Manual,9300,280000.0
Hyundai i20,Hyundai,2013,264444,Diesel,Manual,19280,217000.0
Hyundai i10,Hyundai,2011,61021,Petrol,Manual,19280,202000.0
Maruti Swift,Maruti,2024,9990,Petrol,Manual,11051,626000.0
Volkswagen Vento,Volkswagen,2012,138944,Petrol,Auto,22212,250000.0
Tata Indica V2,Tata,2013,155334,Diesel,Manual,10129,113999.99999999999
Maruti Celerio,Maruti,2019,96859,Petrol,Manual,4254,241000.0
Maruti Swift Dzire,Maruti,2011,132979,Diesel,Manual,4254,199000.0
Maruti Swift,Maruti,2018,95189,Petrol,Manual,9285,526000.0
Ford Figo Aspire,Ford,2015,238833,Diesel,Manual,7905,238000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,36947,Petrol,Manual,8826,500000.0
Ford Figo Aspire,Ford,2017,148074,Diesel,Manual,7452,335000.0
Tata Zest,Tata,2019,126702,Diesel,Manual,6762,304000.0
Hyundai i10,Hyundai,2011,85194,Petrol,Manual,6762,188000.0
Hyundai Eon,Hyundai,2012,71159,Petrol,Manual,11106,125000.0
Maruti Swift,Maruti,2013,128620,Diesel,Manual,17770,200000.0
Hyundai i20,Hyundai,2012,75521,Petrol,Manual,18747,211000.0
Ford Figo,Ford,2011,77034,Petrol,Manual,18747,133000.0
Hyundai Creta,Hyundai,2018,107709,Diesel,Auto,22830,1050000.0
Maruti Swift,Maruti,2015,128103,Diesel,Manual,13120,395000.0
Maruti Swift Dzire,Maruti,2015,57066,Petrol,Manual,9428,358000.0
Maruti Swift Dzire,Maruti,2011,160770,Petrol,Manual,9428,160000.0
Mercedes Benz GLA Class,Mercedes,2015,57366,Petrol,Auto,22563,873000.0
Maruti Swift Dzire,Maruti,2016,118103,Diesel,Manual,9954,378000.0
Hyundai NEW I20,Hyundai,2021,158987,Petrol,Manual,11411,513000.0
Maruti Swift,Maruti,2014,126570,Petrol,Manual,12389,373000.0
Maruti Swift Dzire,Maruti,2013,61257,Diesel,Manual,38116,429000.0
Renault Lodgy,Renault,2015,96960,Diesel,Manual,11160,336000.0
Hyundai Elite i20,Hyundai,2016,47947,Petrol,Manual,9009,405000.0
Volkswagen Jetta,Volkswagen,2013,159968,Diesel,Auto,31097,350000.0
Tata NEXON,Tata,2022,43066,Petrol,Auto,14366,839000.0
Maruti Ertiga,Maruti,2022,88784,Petrol,Manual,15290,893000.0
Maruti Baleno,Maruti,2019,107067,Diesel,Manual,11100,499000.0
Maruti Baleno,Maruti,2016,160688,Petrol,Manual,8942,401999.99999999994
Maruti Celerio,Maruti,2016,81072,Petrol,Auto,6117,275000.0
Mahindra XUV500,Mahindra,2014,91837,Diesel,Manual,20665,438999.99999999994
Maruti Dzire,Maruti,2019,130281,Diesel,Manual,12857,578000.0
Hyundai i10,Hyundai,2014,86407,Petrol,Manual,7905,238000.0
Maruti Dzire,Maruti,2018,69823,Petrol,Manual,9797,555000.0
Hyundai Verna,Hyundai,2019,97001,Diesel,Manual,14016,794000.0
Fiat Grand Punto,Fiat,2011,127887,Diesel,Manual,14016,100000.0
Maruti Ciaz,Maruti,2017,95848,Petrol,Manual,8407,430000.0
Volkswagen Ameo,Volkswagen,2017,146788,Diesel,Manual,7719,347000.0
Hyundai Creta,Hyundai,2018,39762,Petrol,Manual,16283,951000.0
Hyundai Eon,Hyundai,2017,95000,Petrol,Manual,3910,200000.0
Tata Bolt,Tata,2016,175000,Diesel,Manual,4292,163000.0
Fiat Grand Punto,Fiat,2012,120000,Diesel,Manual,4292,160000.0
Volkswagen Ameo,Volkswagen,2018,77675,Diesel,Auto,9795,501000.0
Hyundai Grand i10,Hyundai,2014,82300,Petrol,Manual,10662,321000.0
Maruti Ciaz,Maruti,2020,37882,Petrol,Manual,8261,468000.0
Mahindra XUV500,Mahindra,2017,104238,Diesel,Auto,20481,942000.0
Renault Kwid,Renault,2018,68430,Petrol,Auto,4237,240000.0
Maruti Wagon R Stingray,Maruti,2013,67437,Petrol,Manual,12663,269000.0
Tata PUNCH,Tata,2023,32514,Petrol,Manual,11757,666000.0
Renault Kwid,Renault,2017,27662,Petrol,Auto,5357,274000.0
Maruti Alto K10,Maruti,2018,14563,Petrol,Auto,5437,308000.0
Volkswagen Vento,Volkswagen,2014,84830,Petrol,Auto,11625,350000.0
Ford Figo,Ford,2012,94150,Diesel,Manual,11625,134000.0
Maruti Baleno,Maruti,2022,34500,Petrol,Manual,10486,594000.0
Ford Figo,Ford,2012,183570,Diesel,Manual,10486,124000.0
Maruti XL6,Maruti,2021,106331,Petrol,Manual,17195,773000.0
Tata Nano,Tata,2012,87493,Petrol,Manual,5064,56999.99999999999
Honda City,Honda,2018,93958,Petrol,Manual,9621,545000.0
Renault Duster,Renault,2018,71113,Diesel,Manual,13060,668000.0
Maruti Swift,Maruti,2020,76549,Petrol,Auto,10256,581000.0
Maruti Swift,Maruti,2021,99441,Petrol,Manual,9285,526000.0
Mahindra XUV500,Mahindra,2016,143599,Diesel,Manual,12588,478000.0
Hyundai Grand i10,Hyundai,2016,144544,Diesel,Manual,6820,259000.0
Chevrolet Sail,Chevrolet,2014,126394,Diesel,Manual,10027,213000.0
Renault Kwid,Renault,2018,73321,Petrol,Manual,4413,250000.0
Maruti Swift Dzire,Maruti,2016,117007,Diesel,Manual,11034,419000.00000000006
Maruti Wagon R 1.0,Maruti,2012,71575,Petrol,Manual,15815,178000.0
Tata NEXON,Tata,2021,56404,Petrol,Manual,15068,880000.0000000001
Toyota Innova Crysta,Toyota,2021,119833,Diesel,Manual,36962,1700000.0
Maruti Wagon R 1.0,Maruti,2016,102715,Petrol,Manual,5561,250000.0
Maruti Eeco,Maruti,2017,29539,Petrol,Manual,6061,310000.0
Hyundai i20,Hyundai,2012,147967,Diesel,Manual,6061,164000.0
Maruti Swift Dzire,Maruti,2015,54704,Petrol,Manual,13035,495000.0
Tata TIGOR,Tata,2021,79315,Petrol,Manual,7714,437000.0
Volkswagen Vento,Volkswagen,2012,132490,Diesel,Manual,7714,268000.0
Maruti Swift,Maruti,2014,101418,Petrol,Manual,11293,340000.0
Maruti Ciaz,Maruti,2018,99668,Diesel,Manual,11026,564000.0
Hyundai i20,Hyundai,2010,78889,Diesel,Manual,11026,180000.0
Maruti New Wagon-R,Maruti,2021,120000,Petrol,Manual,9543,429000.0
Ford Figo,Ford,2011,178003,Diesel,Manual,9543,109000.00000000001
Skoda Fabia,Skoda,2011,116694,Petrol,Manual,9543,180000.0
Mahindra Kuv100,Mahindra,2016,82618,Petrol,Manual,6095,274000.0
Ford Fiesta Classic,Ford,2012,95597,Diesel,Manual,6095,202000.0
Chevrolet Cruze,Chevrolet,2011,156399,Diesel,Manual,6095,250000.0
Honda Amaze,Honda,2015,128536,Diesel,Manual,8669,261000.0
Hyundai i20,Hyundai,2012,61916,Petrol,Manual,30386,342000.0
Maruti Swift,Maruti,2018,42042,Petrol,Manual,8703,493000.0
Maruti Baleno,Maruti,2016,91699,Petrol,Auto,10143,455999.99999999994
Tata Indica V2,Tata,2012,159227,Diesel,Manual,10143,39000.0
Renault Kwid,Renault,2019,139196,Petrol,Manual,5561,250000.0
Maruti Ertiga,Maruti,2015,95238,Diesel,Manual,20659,622000.0
Nissan MAGNITE,Nissan,2023,26964,Petrol,Auto,13081,741000.0
Nissan Micra Active,Nissan,2013,92206,Petrol,Manual,6826,145000.0
Volkswagen Vento,Volkswagen,2011,117635,Diesel,Manual,6826,214000.0
Volkswagen Vento,Volkswagen,2010,100793,Petrol,Auto,6826,231000.0
Hyundai Eon,Hyundai,2011,92260,Petrol,Manual,6826,114999.99999999999
Honda City,Honda,2011,92871,Petrol,Auto,6826,225000.0
Tata NEXON,Tata,2022,40400,Petrol,Auto,14554,850000.0
Tata Indica EV2,Tata,2015,170252,Diesel,Manual,3886,117000.0
Maruti Alto,Maruti,2021,31714,Petrol,Manual,5772,327000.0
