car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
KIA SONET,KIA,2020,37875,Diesel,Auto,16951,990000.0
Hyundai Xcent,Hyundai,2014,103307,Petrol,Manual,9058,273000.0
Honda City,Honda,2016,85195,Petrol,Manual,7474,336000.0
Maruti Ciaz,Maruti,2020,52387,Petrol,Auto,12064,683000.0
Maruti Swift Dzire,Maruti,2015,125003,Petrol,Manual,7787,296000.0
Audi Q3,Audi,2023,28743,Petrol,Auto,68490,4000000.0
Renault Duster,Renault,2013,23481,Petrol,Manual,14282,303000.0
Volvo V 40,Volvo,2015,48134,Diesel,Auto,45834,1400000.0
Hyundai NEW SANTRO,Hyundai,2020,23438,Petrol,Auto,8564,484999.99999999994
KIA CARENS,KIA,2023,34614,Diesel,Auto,25478,1488000.0
Tata Tiago,Tata,2018,102630,Petrol,Manual,7454,335000.0
MG HECTOR,MG,2019,69033,Petrol,Auto,17462,1019999.9999999999
Maruti Celerio,Maruti,2016,79244,Petrol,Manual,6228,280000.0
